Title,Director,Cast,Genre,Year
The Giver,Phillip Noyce,Jeff BridgesMeryl StreepBrenton ThwaitesKatie Holmes,Science fiction,2014
Life After Beth,Jeff Baena,Aubrey PlazaDane DeHaanAnna KendrickMolly Shannon,Comedy,2014
The One I Love,Charlie McDowell,Mark DuplassTed DansonElisabeth Moss,Romantic comedy,2014
If I Stay,R. J. Cutler,Chloë Grace MoretzMireille EnosJamie BlackleyJoshua Leonard,Romance,2014
Leprechaun: Origins,Zach Lipovsky,Dylan PostlStephanie BennettBruce BlainAdam Boys,Horror,2014
Love Is Strange,Ira Sachs,John LithgowAlfred MolinaMarisa TomeiCharlie Tahan,Drama,2014
The Prince,Brian A. Miller,Bruce WillisJohn Cusack50 CentJason Patric,Thriller,2014
Sin City: A Dame to Kill For,Robert Rodriguez,Mickey RourkeJessica AlbaJosh BrolinBruce Willis,Thriller,2014
"As Above, So Below",John Erick Dowdle,Perdita WeeksBen FeldmanEdwin HodgeFrançois Civil,Horror,2014
Cake,Daniel Barnz,Jennifer AnistonAdriana BarrazaSam WorthingtonAnna Kendrick,Drama,2014
Atlas Shrugged: Part III,James Manera,Laura ReganKristoffer PolahaJoaquim de AlmeidaEric Allan KramerRob Morrow,Science fiction,2014
Dolphin Tale 2,Charles Martin Smith,"Harry Connick, Jr.Ashley JuddNathan GambleKris KristoffersonMorgan Freeman",Drama,2014
Honeymoon,Leigh Janiak,Rose LeslieHarry TreadBen HuberHanna Brown,Horror,2014
No Good Deed,Sam Miller,Idris ElbaTaraji P. HensonHenry SimmonsWilbur Fitzgerald,Thriller,2014
The Guest,Adam Wingard,Dan StevensMaika MonroeBrendan MeyerChase Williamson,Thriller,2014
A Walk Among the Tombstones,Scott Frank,Liam NeesonDan StevensBoyd Holbrook,Thriller,2014
The Maze Runner,Wes Ball,Dylan O'BrienKaya ScodelarioThomas Brodie-Sangster,Science fiction,2014
The Scribbler,John Suits,Katie CassidyGarret DillahuntMichelle Trachtenberg,Thriller,2014
The Skeleton Twins,Craig Johnson,Kristen WiigBill HaderLuke WilsonTy Burrell,Comedy-drama,2014
This Is Where I Leave You,Shawn Levy,Jason BatemanTina FeyAdam DriverRose Byrne,Comedy-drama,2014
Tusk,Kevin Smith,Michael ParksJustin LongHaley Joel OsmentJohnny Depp,"Horror, Comedy",2014
The Boxtrolls,Graham Annable,Elle FanningToni ColletteIsaac Hempstead-WrightSimon PeggNick Frost,Fantasy,2014
The Equalizer,Antoine Fuqua,Denzel WashingtonMarton CsokasChloë Grace MoretzBill Pullman,Action,2014
The Song,Richard Ramsey,Alan PowellAli FaulknerDanny Vinson,Romantic drama,2014
The Two Faces of January,Hossein Amini,Viggo MortensenKirsten DunstOscar Isaac,Thriller,2014
,,,,2014
Annabelle,John R. Leonetti,Annabelle WallisTony AmendolaWard HortonAlfre Woodard,Horror,2014
Gone Girl,David Fincher,Ben AffleckRosamund PikeNeil Patrick HarrisTyler Perry,Thriller,2014
The Good Lie,Philippe Falardeau,Emmanuel JalGer DuanyReese WitherspoonCorey Stoll,Drama,2014
Left Behind,Vic Armstrong,Nicolas CageCassi ThomsonChad Michael Murray,Thriller,2014
Last Shift,Anthony DiBlasi,Juliana HarkavyJoshua MikelHank Stone,Horror,2014
Addicted,Bille Woodruff,Sharon LealBoris KodjoeWilliam LevyTasha Smith,Thriller,2014
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Miguel Arteta,Steve CarellJennifer GarnerEd OxenbouldDylan Minnette,Comedy,2014
Dracula Untold,Gary Shore,Luke EvansSarah GadonDominic CooperZach McGowan,Fantasy,2014
The Judge,David Dobkin,"Robert Downey, Jr.Robert DuvallVera FarmigaBilly Bob Thornton",Drama,2014
Whiplash,Damien Chazelle,Miles TellerMelissa BenoistAustin Stowell,Drama,2014
You're Not You,George C. Wolfe,Hilary SwankEmmy RossumJosh DuhamelFrances Fisher,Drama,2014
Birdman or (The Unexpected Virtue of Ignorance),Alejandro G. Iñárritu,Michael KeatonEdward NortonNaomi WattsEmma Stone,Black comedy,2014
The Book of Life,Jorge Gutierrez,Channing TatumZoe SaldanaDiego LunaIce Cube,AnimationAdventure,2014
Camp X-Ray,Peter Sattler,Kristen StewartPeyman MoaadiJulia DuffyLane Garrison,Drama,2014
The Czar of Black Hollywood,Bayer Mack,Oscar Micheaux,Biopic Documentary,2014
Dear White People,Justin Simien,Tyler James WilliamsDennis HaysbertTessa ThompsonKyle Gallner,Drama,2014
Fury,David Ayer,Brad PittShia LaBeoufLogan LermanMichael Peña,War,2014
Listen Up Philip,Alex Ross Perry,Jason SchwartzmanElisabeth MossJonathan Pryce,Drama,2014
Nightcrawler,Dan Gilroy,Jake GyllenhaalRene RussoRiz AhmedBill Paxton,Thriller,2014
Pernicious,James Cullen Bressack,Ciara HannaEmily O'BrienJackie MooreRussell Geoffrey,Horror,2014
Young Ones,Jake Paltrow,Kodi Smit-McPheeElle FanningMichael ShannonNicholas Hoult,Science fiction,2014
Laggies,Lynn Shelton,Keira KnightleyChloë Grace MoretzSam RockwellMark Webber,Romantic comedy,2014
Ouija,Stiles White,Ana CotoOlivia CookeDaren KagasoffBianca A. Santos,Horror,2014
Interstellar,Christopher Nolan,Anne HathawayMatthew McConaugheyJessica ChastainMichael Caine,Science fiction,2014
A Merry Friggin' Christmas,Tristram Shapeero,Robin WilliamsJoel McHaleClark DukeOliver Platt,Comedy,2014
The Better Angels,A. J. Edwards,Diane KrugerBrit MarlingWes Bentley,Biography,2014
Big Hero 6,Chris Williams,"Ryan PotterScott AdsitJamie ChungDamon Wayans, Jr.",AnimationComedy,2014
Elsa & Fred,Michael Radford,Shirley MacLaineChristopher PlummerMarcia Gay Harden,Comedy-drama,2014
Jessabelle,Kevin Greutert,Sarah SnookMark WebberJoelle CarterAmber Stevens,Horror,2014
The Peripheral,J.T. Seaton,Randy FrankLynn Lowry,Horror,2014
Beside Still Waters,Chris Lowell,Ryan EggoldBrett DaltonBeck Bennett,Comedy-drama,2014
Beyond the Lights,Gina Prince-Bythewood,Gugu Mbatha-RawMinnie DriverNate ParkerDanny Glover,Romance,2014
Dumb and Dumber To,Bobby Farrelly,Jim CarreyJeff DanielsLaurie HoldenJennifer Lawrence,Comedy,2014
Foxcatcher,Bennett Miller,Steve CarellChanning TatumMark RuffaloVanessa Redgrave,Drama,2014
The Homesman,Tommy Lee Jones,Tommy Lee JonesHilary SwankGrace GummerMiranda Otto,Drama,2014
Saving Christmas,Darren Doane,Kirk CameronDarren DoaneDavid ShannonBridgette Ridenour,Christian,2014
The Hunger Games: Mockingjay – Part 1,Francis Lawrence,Josh HutchersonJennifer LawrenceLiam HemsworthDonald Sutherland,Adventure,2014
Witching Hour,"Ken Comito, Melanie Comito, Victoria King, Josh Spiegel",Reanna RoanneEmily Johnson-ErdayPatrick Ferrara,Horror,2014
Horrible Bosses 2,Sean Anders,Jason BatemanCharlie DayJennifer AnistonJason SudeikisJamie Foxx,Comedy,2014
Penguins of Madagascar,Eric Darnell,Tom McGrathJohn DiMaggioChristopher Knights,Animated,2014
Comet,Sam Esmail,Emmy RossumJustin LongEric WinterKayla Servi,Comedy-drama,2014
Wild,Jean-Marc Vallée,Reese WitherspoonLaura DernThomas SadoskiMichiel Huisman,Biography,2014
Exodus: Gods and Kings,Ridley Scott,Christian BaleJoel EdgertonAaron PaulJohn Turturro,Drama,2014
Inherent Vice,Paul Thomas Anderson,Joaquin PhoenixOwen WilsonReese WitherspoonBenicio del Toro,Comedy drama,2014
The Color of Time,Various,James FrancoHenry HopperMila KunisZach Braff,Drama,2014
Top Five,Chris Rock,Chris RockRosario DawsonKevin HartGabrielle Union,Comedy,2014
Goodbye To All That,Angus MacLachlan,Paul SchneiderMelanie LynskeyAnna Camp,Comedy,2014
Annie,Will Gluck,Jamie FoxxQuvenzhané WallisRose ByrneBobby Cannavale,Comedy-drama,2014
Night at the Museum: Secret of the Tomb,Shawn Levy,Ben StillerRobin WilliamsOwen WilsonBen Kingsley,Comedy,2014
Big Eyes,Tim Burton,Amy AdamsChristoph WaltzDanny HustonTerence Stamp,Drama,2014
The Interview,Evan Goldberg,James FrancoSeth RogenLizzy CaplanRandall Park,Action comedy,2014
Into the Woods,Rob Marshall,Meryl StreepEmily BluntJames CordenAnna Kendrick,Fantasy,2014
Unbroken,Angelina Jolie,MiyaviGarrett HedlundJai CourtneyLuke Treadaway,Drama,2014
The Woman in Black 2: Angel of Death,Tom Harper,Phoebe Fox Jeremy Irvine Helen McCrory Adrian Rawlins Ned Dennehy,Horror,2015
Taken 3,Olivier Megaton,Liam Neeson Forest Whitaker Famke Janssen Maggie Grace,Action,2015
Let's Kill Ward's Wife,Scott Foley,Scott FoleyPatrick WilsonDonald FaisonJames Carpinello,Comedy,2015
Match,Stephen Belber,Patrick StewartCarla GuginoMatthew LillardRob Yang,Drama,2015
Blackhat,Michael Mann,Chris HemsworthViola DavisManny MontanaTang Wei,Action,2015
Little Accidents,Sarah Colangelo,Elizabeth BanksBoyd HolbrookChloë SevignyJosh Lucas,Drama,2015
Paddington,Paul King,Ben Whishaw Hugh Bonneville Sally Hawkins Madeleine Harris Samuel Joslin Julie Walters Nicole Kidman,Children's film,2015
Spare Parts,Sean McNamara,George LopezJamie Lee CurtisCarlos PenaVegaEsai Morales,Drama,2015
The Wedding Ringer,Jeremy Garelick,Kevin HartJosh GadOlivia ThirlbyKaley CuocoAlan Ritchson,Romantic comedy,2015
Vice,Brian A. Miller,Thomas JaneBruce WillisAmbyr ChildersJohnathon Schaech,Sci-fi,2015
Veronika Decides to Die,Emily Young,Sarah Michelle GellarJonathan TuckerErika ChristensenMelissa Leo,Drama,2015
The Boy Next Door,Rob Cohen,Jennifer LopezRyan GuzmanKristin ChenowethHill Harper,Thriller,2015
The Humbling,Barry Levinson,Al PacinoGreta GerwigKyra SedgwickDan Hedaya,Drama,2015
Mortdecai,David Koepp,Johnny DeppGwyneth PaltrowEwan McGregorOlivia Munn,Comedy,2015
Song One,Kate Barker-Froyland,Anne HathawayMary SteenburgenCrystal LonnebergStefano Villabona,Drama,2015
Strange Magic,Gary Rydstrom,Alan CummingEvan Rachel WoodKristin ChenowethMaya Rudolph,AnimationFantasy,2015
We'll Never Have Paris,Simon Helberg,Simon HelbergMelanie LynskeyMaggie GraceZachary Quinto,Romantic comedy,2015
Black or White,Mike Binder,Kevin CostnerOctavia SpencerBill BurrMpho Koaho,Drama,2015
The Loft,Erik Van Looy,Karl Urban Wentworth Miller James Marsden,Mystery,2015
Project Almanac,Dean Israelite,Sofia Black D'EliaJonny WestonAllen EvangelistaVirginia Gardner,Thriller,2015
Wild Card,Simon West,Jason StathamMichael AngaranoStanley TucciSofia Vergara,Drama,2015
3 Nights in the Desert,Gabriel Cowan,Wes BentleyVincent PiazzaAmber Tamblyn,Drama,2015
Enter the Dangerous Mind,Victor Teran,Jake HoffmanNikki ReedScott BakulaGina Rodriguez,Thriller,2015
Jupiter Ascending,The Wachowskis,Channing TatumMila KunisSean BeanEddie Redmayne,Sci-fi,2015
"Love, Rosie",Christian Ditter,Lily Collins Sam Claflin,Romantic comedy,2015
Seventh Son,Sergei Bodrov,Jeff BridgesAlicia VikanderBen BarnesKit Harington,Fantasy,2015
The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,Antonio BanderasTom KennyClancy BrownRodger Bumpass,AnimatedAdventure,2015
The Voices,Marjane Satrapi,Ryan ReynoldsAnna KendrickGemma ArtertonJacki Weaver,Comedy,2015
Accidental Love,David O. Russell,Jessica BielCatherine KeenerJames MarsdenTracy Morgan,Comedy,2015
Da Sweet Blood of Jesus,Spike Lee,Felicia PearsonZaraah AbrahamsElvis NolascoSteven Hauck,Horror comedy,2015
Fifty Shades of Grey,Sam Taylor-Johnson,Jamie DornanDakota JohnsonRita OraLuke GrimesMarcia Gay Harden,RomanceThriller,2015
Kingsman: The Secret Service,Matthew Vaughn,Samuel L. JacksonColin FirthTaron EgertonMark Strong,Action,2015
The Last 5 Years,Richard LaGravenese,Anna KendrickJeremy JordanNatalie KneppBetsy Wolfe,Comedy-drama,2015
The Duff,Ari Sandel,Mae WhitmanRobbie AmellBella ThorneBianca A. Santos,Comedy,2015
Hot Tub Time Machine 2,Steve Pink,Craig RobinsonRob CorddryClark DukeChevy Chase,Comedy,2015
"McFarland, USA",Niki Caro,Kevin CostnerMaria BelloMorgan SaylorCarlos Pratts,Drama,2015
Everly,Joe Lynch,Salma HayekAkie KotabeLaura CepedaTogo Igawa,Thriller,2015
Focus,Glenn FicarraJohn Requa,Will SmithMargot RobbieRodrigo Santoro,Romantic comedy-Drama,2015
The Lazarus Effect,David Gelb,Mark DuplassEvan PetersOliva Wilde,Thriller,2015
Maps to the Stars,David Cronenberg,Julianne MooreMia WasikowskaJohn CusackRobert Pattinson,Drama,2015
Out of the Dark,Lluís Quílez,Scott SpeedmanStephen ReaJulia StilesPixie Davies,Thriller,2015
Bad Asses on the Bayou,Craig Moss,Danny TrejoDanny GloverJohn AmosLoni Love,Action,2015
Chappie,Neill Blomkamp,Sharlto CopleyDev PatelWatkin Tudor JonesYolandi Visser,Sci-Fi,2015
Road Hard,Adam Carolla,Adam CarollaDavid KoechnerDiane FarrJay MohrDavid Alan Grier,Comedy,2015
The Second Best Exotic Marigold Hotel,John Madden,Judi Dench Maggie Smith Bill Nighy,Comedy-drama,2015
Unfinished Business,Ken Scott,Vince VaughnDave FrancoSienna MillerNick Frost,Comedy,2015
Cinderella,Kenneth Branagh,Lily James Richard MaddenCate BlanchettHelena Bonham CarterHolliday Grainger,Romance,2015
The Cobbler,Tom McCarthy,Adam SandlerDustin HoffmanDan StevensSteve Buscemi,Comedy-drama,2015
Cymbeline,Michael Almereyda,Ed HarrisMilla JovovichEthan HawkeJohn Leguizamo,Crime,2015
Home Sweet Hell,Anthony Burns,Patrick WilsonKatherine HeiglJordana BrewsterJim Belushi,Comedy,2015
It Follows,David Robert Mitchell,Maika MonroeKeir GilchristJake WearyDaniel Zovatto,Horror,2015
Muck,Steve Wolsh,Kane HodderJaclyn SwedbergLachlan BuchananBryce Draper,Horror,2015
Run All Night,Jaume Collet-Serra,Liam NeesonEd HarrisJoel KinnamanBoyd Holbrook,Action,2015
Danny Collins,Dan Fogelman,Al PacinoJennifer GarnerAnnette BeningBobby Cannavale,Drama,2015
The Divergent Series: Insurgent,Robert Schwentke,Shailene WoodleyTheo JamesOctavia SpencerNaomi Watts,Action,2015
Do You Believe,Jonathan M. Gunn,Ted McGinleyMira SorvinoLee MajorsSean AstinBrian Bosworth,ChristianDrama,2015
The Gunman,Pierre Morel,Sean PennIdris ElbaPeter FranzénMark Schardan,Action,2015
Tracers,Daniel Benmayor,Taylor LautnerMarie AvgeropoulosAdam RaynerRafi Gavron,Action,2015
The Walking Deceased,Scott Dow,Dave SheridanTim OgletreeJoey OglesbySophie Taylor,Comedy,2015
Get Hard,Etan Cohen,Will FerrellKevin HartAlison BrieEdwina Findley,Comedy,2015
Home,Tim Johnson,RihannaJim ParsonsJennifer LopezSteve Martin,Comedy,2015
Serena,Susanne Bier,Bradley CooperJennifer LawrenceRhys IfansSean Harris,Drama,2015
While We're Young,Noah Baumbach,Ben StillerNaomi WattsAmanda SeyfriedAdam Driver,Comedy-drama,2015
,,,,2015
Furious 7,James Wan,Vin DieselPaul WalkerDwayne JohnsonMichelle RodriguezTyrese Gibson,Action,2015
Woman in Gold,Simon Curtis,Helen MirrenRyan ReynoldsDaniel BrühlKatie HolmesMax Irons,Drama,2015
Ex Machina,Simon Curtis,Alex GarlandDomhnall GleesonAlicia VikanderOscar Isaac,Science fictionPsychological thriller,2015
The Longest Ride,"George Tillman, Jr.",Scott EastwoodBritt RobertsonAlan AldaOona Chaplin,Drama,2015
Lost River,Ryan Gosling,Christina HendricksEva MendesSaoirse Ronan,Fantasy Thriller,2015
"Rio, I Love You",12 Directors,"Basil Hoffman, Emily Mortimer, Rodrigo Santoro, Bruna Linzmeyer, Nadine Labaki, Harvey Keitel, Cláudia Abreu","Anthology, Drama",2015
1915,Garin Hovannisian,Simon AbkarianAngela SarafyanSamuel PageNikolai Kinski,Thriller,2015
Alex of Venice,Chris Messina,Mary Elizabeth WinsteadDon JohnsonChris MessinaDerek Luke,Drama,2015
Beyond the Reach,Jean-Baptiste Léonetti,Michael DouglasJeremy IrvineRonny Cox,Thriller,2015
Child 44,Daniel Espinosa,Tom HardyNoomi RapaceJoel KinnamanGary Oldman,Thriller,2015
Monkey Kingdom,Mark LinfieldAlastair Fothergill,Tina Fey,Documentary,2015
Paul Blart: Mall Cop 2,Andy Fickman,Kevin JamesNeal McDonoughDaniella AlonsoDavid Henrie,Comedy,2015
The Road Within,Gren Wells,Robert SheehanDev PatelZoë Kravitz,Drama,2015
True Story,Rupert Goold,Jonah HillJames FrancoFelicity JonesGretchen Mol,Drama,2015
Unfriended,Levan Gabriadze,Shelley HennigMoses JacobRenee OlsteadWill Peltz,Horror,2015
The Marine 4: Moving Target,William Kaufman,"Mike ""The Miz"" MizaninSummer RaeMelissa RoxburghJosh BlackerMatthew MacCaullPaul McGillionRoark CritchlowCraig Veroni",Action,2015
Adult Beginners,Ross Katz,Nick KrollRose ByrneBobby CannavaleJoel McHale,Comedy,2015
Blackbird,Patrik-Ian Polk,Julian WalkerMo'NiqueIsaiah WashingtonKevin Alessee,Drama,2015
Brotherly Love,Jamal Hill,Keke PalmerCory HardrictQuincyRomeo Miller,Drama,2015
Just Before I Go,Courteney Cox,Seann William ScottOlivia ThirlbyGarret DillahuntKyle Gallner,Comedy-drama,2015
Little Boy,Alejandro Gómez Monteverde,David HenrieKevin JamesEmily WatsonTed Levine,War,2015
The Age of Adaline,Lee Toland Krieger,Blake LivelyHarrison FordMichiel Huisman,Romance,2015
Avengers: Age of Ultron,Joss Whedon,"Robert Downey, Jr.Chris EvansChris HemsworthMark Ruffalo",Action,2015
Far from the Madding Crowd,Thomas Vinterberg,Carey MulliganMatthias SchoenaertsMichael SheenTom Sturridge,Drama,2015
The D Train,Jarrad Paul Andrew Mogel,Jack Black James Marsden Kathryn Hahn,Comedy-drama,2015
Hot Pursuit,Anne Fletcher,Reese Witherspoon Sofía Vergara,Comedy,2015
Maggie,Henry Hobson,Abigail BreslinArnold SchwarzeneggerDenise Williamson,Drama Horror Thriller Film,2015
Mad Max: Fury Road,George Miller,Tom HardyCharlize TheronNicholas HoultHugh Keays-ByrneJosh HelmanNathan JonesZoë KravitzRosie Huntington-WhiteleyRiley Keough,Action,2015
Pitch Perfect 2,Elizabeth Banks,Anna KendrickSkylar AstinRebel WilsonBrittany SnowEster Dean,Comedy,2015
Poltergeist,Gil Kenan,Sam RockwellJared HarrisRosemarie DeWittSaxon Sharbino,Horror thriller,2015
Tomorrowland,Brad Bird,George ClooneyHugh LaurieBritt RobertsonRaffey CassidyThomas Robinson,Science fiction Mystery,2015
When Marnie Was There,Hiromasa Yonebayashi,Hailee Steinfeld Kiernan Shipka,Anime,2015
Aloha,Cameron Crowe,Bradley CooperEmma StoneRachel McAdamsJohn Krasinski,Romantic-comedy,2015
San Andreas,Brad Peyton,Dwayne Johnson Carla Gugino Alexandra Daddario,Disaster,2015
Spy,Paul Feig,Melissa McCarthyJason Statham Rose Byrne Jude Law,Action comedy,2015
Entourage,Doug Ellin,Kevin Connolly Adrian Grenier Kevin Dillon Jerry Ferrara Jeremy Piven,Comedy,2015
Insidious: Chapter 3,Leigh Whannell,Lin Shaye Dermot Mulroney Stefanie Scott,Horror,2015
Love & Mercy,Bill Pohlad,John Cusack Paul Dano Elizabeth Banks,Biographical Drama,2015
Jurassic World,Colin Trevorrow,Vincent D'OnofrioJudy GreerChris Pratt,Adventure Science fiction,2015
Me and Earl and the Dying Girl,Alfonso Gomez-Rejon,Thomas Mann Olivia Cooke RJ Cyler,Comedy-drama,2015
Dope,Rick Famuyiwa,Shameik Moore Tony Revolori Kiersey Clemons,Crime Comedy-drama,2015
Inside Out,Pete Docter,Amy PoehlerPhyllis SmithRichard Kind[Lewis Back]]Bill HaderMindy KalingKaitlyn Dias[[Diane LaneKyle MacLachlan,Comedy,2015
Max,Boaz Yakin,Josh Wiggins Dejon LaQuake Thomas Haden Church,Adventure,2015
Ted 2,Seth MacFarlane,Mark WahlbergSeth MacFarlaneAmanda SeyfriedMorgan Freeman,Comedy,2015
Terminator Genisys,Alan Taylor,Arnold SchwarzeneggerEmilia ClarkeJai Courtney,Action Adventure Science fiction,2015
Minions,Pierre Coffin and Kyle Balda,Sandra BullockJon HammMichael Keaton,Comedy,2015
Ant-Man,Peyton Reed,Paul RuddMichael DouglasEvangeline LillyCorey Stoll,Action,2015
Trainwreck,Judd Apatow,Amy SchumerTilda SwintonBill HaderDaniel RadcliffeColin Quinn,Comedy,2015
Pixels,Chris Columbus,Adam SandlerKevin JamesPeter DinklageJosh Gad,AnimatedComedy,2015
Southpaw,Antoine Fuqua,"Jake Gyllenhaal Forest Whitaker Naomie Harris Curtis ""50 Cent"" Jackson Oona Laurence Rachel McAdams",Sports drama,2015
The Vatican Tapes,Mark Neveldine,Kathleen RobertsonMichael PeñaDjimon HounsouDougray Scott,Horror,2015
Mission Impossible: Rogue Nation,Christopher McQuarrie,Tom Cruise Jeremy Renner Simon Pegg Rebecca Ferguson Ving Rhames Sean Harris Alec Baldwin,Action,2015
The Gift,Joel Edgerton,Jason Bateman Rebecca Hall Joel Edgerton,Psychological horror-thriller,2015
Straight Outta Compton,F. Gary Gray,O'Shea Jackson Jr. Corey Hawkins Jason Mitchell Paul Giamatti,Biographical drama,2015
The Man from U.N.C.L.E.,Guy Ritchie,Henry Cavill Armie Hammer Alicia Vikander Elizabeth Debicki Jared Harris Hugh Grant,Action Spy film,2015
She's Funny That Way,Peter Bogdanovich,Owen WilsonImogen PootsKathryn HahnJennifer Aniston,Comedy-drama,2015
No Escape,John Erick Dowdle,Lake BellPierce BrosnanOwen WilsonSterling Jerins,Thriller,2015
Agent 47,Aleksander Bach,Rupert FriendZachary QuintoHannah WareThomas Kretschmann,Action,2015
The Visit,M. Night Shyamalan,Olivia DeJonge Ed Oxenbould Deanna Dunagan Peter McRobbie Kathryn Hahn,found footage horror comedy,2015
Black Mass,Scott Cooper,Johnny DeppBenedict CumberbatchJoel EdgertonSienna Miller,Action,2015
Everest,Baltasar Kormákur,Jake GyllenhaalJason ClarkeSam WorthingtonJosh BrolinJohn Hawkes,AdventureThriller,2015
Sicario,Denis Villeneuve,Emily Blunt Benicio del Toro Josh Brolin Victor Garber,Action,2015
War Pigs,Ryan Little,Luke GossDolph LundgrenMickey Rourke,Action war,2015
