Title,Director,Cast,Genre,Year,new_Genre
Time Pass,Sanfireddy Dasaradh,"Ajay, Asha Saini, Janardhan Maharshi",Comedy,2001,Comedy
Daddy,Suresh Krishna,"Chiranjeevi, Simran, Ashima Bhalla",Drama,2001,Drama
Thank You Subba Rao,E. V. V. Satyanarayana,"Srihari, Prakash Raj, Ramya Krishna",Drama,2001,Drama
Manasantha Nuvve,V. N. Aditya,"Uday Kiran, Reema Sen",Romance,2001,Romance
Prema Sandadi,P. A. Arun Prasad,"Srikanth, Anjala Zaveri",Romance,2001,Romance
Snehamante Idera,Balasekaran,"Akkineni Nagarjuna, Sumanth, Bhoomika Chawla",Drama,2001,Drama
Muthyam,Vasan,"Rohit, Anu",Romance,2001,Romance
Raa,K. S. Nageswara Rao,"Upendra, Priyanka Upendra",Romantic Dark Comedy,2001,Romantic Dark Comedy
Hyderabad,Ayyappa P Sharma,"Ayyappa P Sharma, Venu Madhav, P. J. Sarma",Social,2001,Social
Ammaye Navvithe,Jyothi Kumar,"Rajendra Prasad, Bhavana, Brahmanandam",Drama,2001,Drama
Veedekkadi Mogudandi?,E. V. V. Satyanarayana,"Venu, Shruthi Raj, Geethu Mohandas",Comedy,2001,Comedy
Jabili,S. V. Krishna Reddy,"Dileep, Rekha Vedavyas",Romance,2001,Romance
Paravasam,K.Balachander,"R. Madhavan, Simran Bagga, Sneha, Lawrence Raghavendra",Romance,2001,Romance
Athanu,Satyam Babu,"Sai Kumar, Rachana, Ravi Varma",Drama,2001,Drama
Little Hearts,Srikanth,"R. Venkateswar, Gayathri Priya, Murali Mohan, M. S. Narayana",Educational,2001,Educational
Ishtam,Vikram Kumar,"Charan, Shriya Saran",Romance,2001,Romance
Bhadrachalam,N.Shankar,"Srihari, Sindhu Menon",Action,2001,Action
Hanuman Junction,Mohan Raja,"Jagapati Babu, Arjun",Drama,2001,Drama
Subbu,Rudraraju Suresh Varma,"Jr. NTR, Sonali Joshi",Action,2001,Action
Seema Simham,G. Ram Prasad,"Nandamuri Balakrishna, Simran, Reemma Sen, P. Vasu",Action,2002,Action
Takkari Donga,Jayanth C. Paranjee,"Mahesh Babu, Lisa Ray, Bipasha Basu, Krishna Ghattamaneni",Action,2002,Action
Nuvvu Leka Nenu Lenu,Kashi Vishwanath,"Tarun, Aarthi Agarwal, Laya, Sarath Babu",Romance,2002,Romance
Premaku Swagatam,S. V. Krishna Reddy,"J. D. Chakravarthy, Soundarya",Romance,2002,Romance
Priya Nestama,R. Ganapathy,"Venu, Malavika, Shama",Romance,2002,Romance
O Chinnadana,E. Sathibabu,"Srikanth, Raja, Gajala, Asha Saini, Shruthi Raj",Comedy,2002,Comedy
Neethone Vuntanu,T. Prabhakar,"Upendra, Sanghavi, Rachana Banerjee",Romance,2002,Romance
Raghava,Y. Nageswara Rao,"Suresh, Rajasri, Kota Srinivasa Rao, Brahmanandam",Drama,2002,Drama
Kalusukovalani,Raghu Raj,"Uday Kiran, Gajala, Pratyusha",Romance,2002,Romance
Kondaveeti Simhasanam,Dasari Narayana Rao,"Mohan Babu, Soundarya, Udaya Bhanu",Action,2002,Action
Nenu Ninnu Premistunnanu,G. Haribabu,"Prasanna, Keerthi Shaheen, Amrutha, Ahuti Prasad",Romance,2002,Romance
Chandravamsam,J. K. Bharavi,"Krishna Ghattamaneni, Jaya Pradha, Sivaji, Rohith",Drama,2002,Drama
Ramana,Siva Nageswara Rao,"Rajendra Prasad, Mahi, Brahmanandam, Tanikella Bharani",Action / Comedy,2002,Action / Comedy
Lagna Patrika,Subburaju,"Babloo Prithviraj, Sanghavi, Brahmanandam, Phaniraj Kumar",Romance,2002,Romance
Seshu,Jeevitha Rajashekar,"Rajasekhar, Kalyani, Nassar",Action,2002,Action
Nee Premakai,Muppulaneni Siva,"Vineeth, Abbas, Laya, Sonia Agarwal",Romance,2002,Romance
Neetho Cheppalani,B. Satya Naidu,"Akash, Anupriya, M. S. Narayana",Romance,2002,Romance
Mee Kosam,V. Janardhan,"Ramyasri, Samaram, Sharmila",Documentary,2002,Documentary
Nuvvunte Chaalu,Achyuth Reddy,"Adarsha, Sonali Raj",Romance,2002,Romance
Entha Bagundo,Bharadwaja Thammareddy,"Sai Kiran, Rohith, Laya",Romance,2002,Romance
Chelia Chelia Chiru Kopama,Sai Shyam,"Nivas, Shikha Sinha",Romance,2002,Romance
Aadi,V. V. Vinayak,"Jr. NTR, Keerthi Chawla",Action,2002,Action
Nee Thodu Kavali,Bheemaneni Srinivas Rao,"Deepak, Charmy Kaur, Rimi Sen",Romance,2002,Romance
Aaduthu Paaduthu,Devi Prasad,"Srikanth, Sunil, Gayatri Jayaraman",Romance,2002,Romance
Vasu,A. Karunakaran,"Venkatesh, Bhoomika Chawla",Romance,2002,Romance
Priyadarshini,Dhavala Mallik,"Surya Vamsi, Sunitha Varma, Brahmanandam",Drama,2002,Drama
Bejawada Police Station,Chimakurthi Hari Babu,"Keshav, Shilpa Shivanand, Brahmaji, Ali, Chinna",Drama,2002,Drama
Narahari,Thriller Manju,"Sai Kumar, Thriller Manju, Sreedevi",Action,2002,Action
Manasunte Chaalu,Jonnalagadda Srinivasa Rao,"Sai Kiran, Sivaji, Jennifer Kotwal",Romance,2002,Romance
Mounamelanoyi,Shyam Prasad,"Sachin, Sampadha, Chalapathi Rao",Romance,2002,Romance
Lahiri Lahiri Lahirilo,Y. V. S. Chowdary,"Nandamuri Harikrishna, Bhanupriya, Rachana Banerjee, Ankitha",Drama,2002,Drama
Vendi Mabbulu,Raviraja Pinisetty,"Balayya, Pulakit, Anil, Mona Chopra, Meghana Naidu, Mitika",Romance,2002,Romance
Santosham,Dasaradh,"Akkineni Nagarjuna, Gracy Singh, Prabhu Deva, Shriya Saran",Drama,2002,Drama
Allari,Ravi Babu,"Naresh, Anuradha Mehta",Comedy,2002,Comedy
Manasutho,Ravi Kumar Chowdary,"Jai Akash, Arzoo Govitrikar, Khayyam",Romance,2002,Romance
Sahasa Baludu Vichitra Kothi,Dasharatha Raju,"Vijayashanti, Brahmanandam, Sarath Babu, Sudha",Adventure,2002,Adventure
Hai,E. V. V. Satyanarayana,"Aryan Rajesh, Nikita Thukral",Romance,2002,Romance
Vooru Manadiraa,R. Narayana Murthy,"R. Narayana Murthy, Siddappa Naidu",Drama,2002,Drama
123,K. Subhaash,"Prabhu Deva, Jyothika, Raju Sundaram, Nagendra Prasad",Comedy,2002,Comedy
Devi Nagamma,Alahari,"Prema, Baby Deepika, Jackie, Mani Chandana, Mada, Somayajulu, Jeeva",Drama,2002,Drama
Adrustam,Sekhar Suri,"Tarun, Gajala, Reemma Sen, Asha Saini",Romance,2002,Romance
Jayam,Teja,"Nitin, Sadha, Tottempudi Gopichand",Action / Romance,2002,Action / Romance
Hrudayanjali,A. Raghurami Reddy,"Sanjay Mitra, Girija Shettar",Romance,2002,Romance
Sreeram,V. N. Aditya,"Uday Kiran, Anitha Hassanandani, Ashish Vidyarthi",Romance,2002,Romance
Neetho,B. Satya Naidu,"Akash, Ashita, Anu Priya, Giribabu, Sudhakar",Drama,2002,Drama
Kanulu Moosina Neevaye,Manjula Naidu,"Deepak, Archana",Romance,2002,Romance
Janam,Ayyappa P. Sharma,"Sai Kumar, Vani Viswanath, Thriller Manju, Zarina",Action,2002,Action
Allari Ramudu,B. Gopal,"Jr. NTR, Aarti Agarwal, Gajala",Action,2002,Action
Indra,B. Gopal,"Chiranjeevi, Sonali Bendre, Aarti Agarwal",Action/Drama,2002,Action/Drama
Avunu Valliddaru Ista Paddaru!,Vamsi,"Ravi Teja, Kalyani",Romance,2002,Romance
Kuchi Kuchi Koonamma,Ashok Kumar,"Jakeer, Siri, K. Viswanath",Romance,2002,Romance
Idiot,Puri Jagannadh,"Ravi Teja, Rakshita",Action / Romance,2002,Action / Romance
Sontham,Srinu Vaitla,"Aryan Rajesh, Namitha, Rohith, Sunil",Romance,2002,Romance
Holi,Vara Prasad,"Uday Kiran, Richa Pallod, Sunil",Romance,2002,Romance
Prudhvi Narayana,P. Vasu,"Srihari, Vijayalakshmi, Meghana Naidu, Lakshmi",Action,2002,Action
Prema Sakshiga,V. Jyothi Kumar,"Vijay, Swetha, Anjali, Sraavan",Romance,2002,Romance
Bharata Simha Reddy,G. Nageswara Reddy,"Rajasekhar, Meena, Gajala, Ravali, Brahmanandam",Action,2002,Action
Khaidi Brothers,Sahar,"Sai Kumar, Lakshman, Ram, Surya Prakash, Rekha",Action,2002,Action
Okato Number Kurradu,A. Kodandarami Reddy,"Nandamuri Taraka Ratna, Rekha Vedavyas, Brahmanandam",Action / Romance,2002,Action / Romance
Chennakeshava Reddy,V. V. Vinayak,"Nandamuri Balakrishna, Shriya Saran, Tabu, Devayani",Action,2002,Action
Malli Malli Chudali,Pawan Sridhar,"Venu, Janani",Romance,2002,Romance
Aahuti,Y. Sai Nivas,Chandra Babu,Drama,2002,Drama
Prema Donga,Ramana,"Srihari, Soundarya, Vinod",Action,2002,Action
Janda,Kodi Ramakrishna,"Ajju, Sravan, Akrithi",Action,2002,Action
Nuvve Nuvve,Trivikram Srinivas,"Tarun, Shriya Saran, Prakash Raj",Romance,2002,Romance
Dhanalakshmi I Love You,Siva Nageswara Rao,"Allari Naresh, Aditya Om, Ankitha",Romance,2002,Romance
Pilisthe Palukutha,Kodi Ramakrishna,"Jai Akash, Shamita Shetty",Romance,2002,Romance
Police Sisters,Vikki,"Roja, Raasi, Sridhar, Brahmanandam",Action,2002,Action
Bobby,Sobhan,"Mahesh Babu, Aarti Agarwal",Action,2002,Action
Nee Sneham,Parichuri Murali,"Uday Kiran, Aarti Agarwal, Jatin Grewal",Romance,2002,Romance
Siva Rama Raju,V. Samudra,"Jagapathi Babu, Mounika, Venkat, Nandamuri Harikrishna",Action,2002,Action
Eeswar,Jayanth C. Paranjee,"Prabhas, Sridevi Vijayakumar, Revathi",Action / Romance,2002,Action / Romance
Khadgam,Krishna Vamshi,"Ravi Teja, Srikanth, Sonali Bendre, Prakash Raj, Kim Sharma, Sangeetha",Action,2002,Action
Yuvarathna,U. Narayana Rao,"Nandamuri Taraka Ram, Jeevitha",Action,2002,Action
Thotti Gang,E. V. V. Satyanarayana,"Allari Naresh, Prabhu Deva, Sunil, Anitha, Gajala",Romance,2002,Romance
Trinetram,Kodi Ramakrishna,"Sijju, Raasi",Action,2002,Action
Sandade Sandadi,Muppalaneni Siva,"Rajendra Prasad, Jagapathi Babu, Raasi",Comedy,2002,Comedy
Premalo Pavani Kalyan,Polur Ghatikachalam,"Deepak, Ankitha, Anita Hassanandani",Romance,2002,Romance
Manmadhudu,K. Vijaya Bhaskar,"Akkineni Nagarjuna, Sonali Bendre, Anshu",Romance,2002,Romance
