Title,Director,Cast,Genre,Year,new_Genre
Zameen Aasmaan,Dwarka Khosla,"Ranjana, Jeevan, Om Prakash, Kusum Deshpande, Athavale",Social,1946,Social
Aage Badho,Yeshwant Pithkar,"Dev Anand, Khursheed, Vasant Thengdi, Kusum Deshpande, Madhukar Apte",Social,1947,Social
Aaj Aur Kal,K A Abbas,"Shyam, Nayantara, Nita, Arif",Social,1947,Social
Aap Ki Sewa Mein,Vasant Joglekar,"Saroj Borkar, Dixit, Kesari, Shantarin, Samson",Social,1947,Social
Abidah,Nazir Ajmeri,"Noor Jehan, Kumar, Swarnalata, Majid Khan, Nazima",Social,1947,Social
Ajamil,Jamnadas Kapadia,"Manhar Desai, Malati, Suresh, Umakant, Narmada Shanker, Kanta Kumari",Social,1947,Social
Ahinsa,Rajaram,"Gyani, Dulari, Madan Puri, Navin Yagnik, Santosh Kumar, Anwaribai, Nand Kishore",Social,1947,Social
Amar Asha,V.M. Viyas,"Sitara Devi, M. Ismail, Ghulam Mohammed, Paro Devi, Uma Kant, Pratima Devi, Pande",Social,1947,Social
Andhon Ki Duniya,Keshavrao Date,"Mahipal, Munawwar Sultana, Manmohan Krishna, Leela Chitnis, Vikas, Gulas, Parshuram",Social Drama,1947,Social Drama
Angoorbala,Naseem Siddiqi,"Prakash, Shanta Patel, Amirbai Karnataki",Social,1947,Social
Arsi,Daud Chand,"Meena Shorey, Al Nasir, Pran, Chandrashekhar, Asha Posley, Cuckoo, Ajmal, Meera",Social,1947,Social
Atom Bomb,Homi Wadia,"John Cawas, Sona Chatterjee, Dalpat, Aziz",Action,1947,Action
Attention,M. Navewala,"Benjamin, Yasmeen, Mallika, Iqbal, Mannan",Social,1947,Social
Azad Jeevan,Tara Harish,"Latika, Harishchandra, Nazira, Dalpat, Bibi, Dewasker",Social,1947,Social
Bahadur Pratap,Bhagwan,"Shanta Patel, Bhagwan, Ram Pratap, Baburao Pehalwan",Action,1947,Action
Barrister,Tara Harish,"Benjamin, Gita Bose, Nazira, Dalpat",Social,1947,Social
Beete Din,Ezra Mira,"Motilal, Vanmala, Rekha, S Nazir, Solanki, Baby Shyama, Sheela, Bibijan",Social,1947,Social
Bela,Chatrubhuj Doshi,"P. Jairaj, Nigar Sultana, S. N. Tripathi, Usha, B. R. Sharma",Romantic Drama,1947,Romantic Drama
Bhai Dooj,Narottam Vyas,"Sharda, Pradeep, Niranjan Sharma, Manorama, Shashibala",Family Drama,1947,Family Drama
Bhakta Dhruva,Shanti Kumar,"Mridula, Shashi Kapoor, Shanta Rin, Leela Mishra, Ramesh Sinha, Jeevan",Devotional,1947,Devotional
Bhakta Ke Bhagwan,V. M. Vyas,"Ratnamala, Umakant, Dhulia, Rani Premlata, Mehar Sultana, Babu Raje",Devotional,1947,Devotional
Bhanwar,Madhu Patel,"Nirupa Roy, Balwant Singh, Shamim, Maya Devi, Majid Masood",Social,1947,Social
Bhatakti Maina,Sadiq Nizami,"Sardar Mansoor, Suraiya, Sayani, Firoza, Mannan, Shamshi, Aruna",Social,1947,Social
Bhookh,Safdah Aah,"Sheikh Mukhtar, Husna, Kanhaiyalal, Agha, Abu Bakar, Narmada Shankar",Social,1947,Social
Bhool Na Jaana,A. E. Charlie,"Brijmala, Mehr-un-Nisa, Kamal Misra, Radha",Social,1947,Social
Bulbul-e-Iran,A. M. Khan,"Shanta Patel, Prakash",Costume,1947,Costume
But Tarash,"Ghulam Haider, Afzal Jahangeer","Suresh, Arshad, Farida, Manorama, Pran",Social,1947,Social
Chabuk Sawar,Shapur Irani,"Fearless Nadia, Atish Sayani, Farida, Azeem, M. K. Hassan, Mithu Miyan, Jal Khambata, Sandow",Action,1947,Action
Chalte Chalte,S. K. Malik,"Sudha, Gope, Kanta Kumari, K. N. Singh, Latika, Manchi Tuthi, Patanjal",Social,1947,Social
Chandrahasa,V. M. Gunjal,"Prem Adib, Vanmala, Moni Chatterjee, Shanta Kunwar, Sankata Prasad, Sheela",Devotional,1947,Devotional
Chini Jadugar,Rashid Parvez,"Shahzadi, M. Ismail, Husn Ara, Neelam, Chandrika",Fantasy,1947,Fantasy
Chhin Le Azaadi,Aspi Irani,"Veena, Amarnath, Ghulam Mohammed, Altaf, Khurshid Jr, Rajinder Singh",Social,1947,Social
Chittor Vijay,Mohan Sinha,"Raj Kapoor, Madhubala, Surendra, Wasti, Madan Puri",Historical Drama,1947,Historical Drama
Dagabaz Dost,S. M. Ibrahim,"Rajrani, Nawaz, Mumtaz, Yashwant Dave",Social,1947,Social
Dak Bangla,M. Sadiq,"Suraiya, Kamal Kapoor, Wasti, Gope, M Esmaeel",Social,1947,Social
Dard,Abdul Rashid Kardar,"Suraiya, Shyam, Munawwar Sultana, Husn Banu, Badri Prasad, Nusrat",Romantic Drama,1947,Romantic Drama
Daulat Ke Liye,Abdul Rashid Kardar,"Premnath, Dilawar, Mumtaz, Atish Sayani, Feroza, Sheikh, Alam, Maqbool",Social,1947,Social
Dekho Ji,Wali Sahab,"Mumtaz Shanti, Haroon, Anjum, Shehzadi, Khatoon, Chandrika",Social,1947,Social
Dil Ki Rani,Mohan Sinha,"Raj Kapoor, Madhubala, Shyam Sunder, Munish, Badri Prasad",Romance Comedy Drama,1947,Romance Comedy Drama
Dildaar,R. Shivraj,"Saguna, Yashwant Dave, Pesi Patel, Radha, Deepak",Romance,1947,Romance
Director,S. Shafaqat,"Salim Raza, Zeb Qureshi, Arif, Zahur Shah",Action,1947,Action
Diwani,Y. D. Sarpotdar,"Mumtaz Shanti, M. Ismael, Wasti, Husn Bano, Abu Bakar, Chanda Bai",Social,1947,Social
Do Bhai,Munshi Dil,"Kamini Kaushal, Ulhas, Paro Devi, Rajan Haksar, Nayampally, Bikram Kapoor, Tiwari",Family Drama,1947,Family Drama
Do Dil,Jagdish Sethi,"Motilal, Suraiya, Karan Dewan, Gulab, Badri Prasad, Ram Singh",Romantic Drama,1947,Romantic Drama
Do Naina,S. Bhatia,"Mahapatra, Shamim, W. M. Khan, Mirza Musharraf, Sadiq",Social,1947,Social
Doli,S K Ojha,"Sulochana Chatterjee, Amar, Wasti, Shashikala, Madhuri, Jayant, Pratima Devi, Sushi",Social,1947,Social
Doosri Shaadi,Ram Daryani,"Mumtaz Shanti, Kumar David, Gope, Pramila, Ranjit Kumari, Maya Devi",Family Drama,1947,Family Drama
Duniya Ek Sarai,Kidar Sharma,"Begum Para, Altaf, Gajanan Jagirdar, Zohra Bai, Baby Meena Kumari, Pt. Iqbal",Social,1947,Social
Ek Kadam,Ramniklal Desai,"Damyanti Sahni, N. A. Ansari, Gayatri, Baburao",Social,1947,Social
Ek Roz,Daud Chand,"Nasreen, Al Nasir, Asha Posley, Ajmal, Nafees, Saleem Raza",Social,1947,Social
Ek Teri Nishani,B. K. Sagar,"Meena Shorey, Trilok Kapoor, Om Prakash, Shyama, I. S. Johar",Social,1947,Social
Elan,Mehboob Khan,"Surendra, Munawwar Sultana, Himalayawala, W. M. Khan, Shah Nawaz, Zebunnisa, Leela Mishra",Family Melodrama,1947,Family Melodrama
Extra Girl,K. L. Khan,"Raj Rani, Arvind Kumar, Anant Prabhu, Nawaz, Ahmed, Gulzar, Prem Kumar, Husn Ara, Habib",Social,1947,Social
Faisla,Apurba Kumar Mitra,"Kanan Devi, Paresh Bannerjee, Hiralal, Gokul Mikherjee, Azurie, Flora",Social,1947,Social
Farz,Niranjan,"Ragini, Agha, Leela Chitnis, Chand Burke, Sudhir, Farida",Social,1947,Social
Flying Man,Nanubhai Vakil,"Kusum Thakur, Amirbai Karnataki, Yunus, Rafique, N. A. Ansari",Action,1947,Action
Gaon,Dwarka Khosla,"Karan Dewan, Indu Paul, Tiwari, Mishra",Social,1947,Social
Geet Govind,Ram Chandra Thakur,"Leela Desai, Prem Adib, Sulochana Chatterjee, David, Bhagwan Das, Ram Singh",Devotional,1947,Devotional
Ghar Ghar Ki Kahani,Balu Damanna,"Leela Chitnis, Nayampalli, Maya Bannerjee, Vimala Vashishtha, Rajshekhar, Mehar Banu",Family Drama,1947,Family Drama
Ghar Ki Bahu,N. G. Deware,"Paro Devi, Ghulam Mohammed, Uma Kant, Mehar Sultana, Dhulia, Babu Raje, Pandey, Geeta Sardesai",Family Drama,1947,Family Drama
Giribala,Madhu Bose,"Dhiraj Bhattacharya, Indrani Devi, Hrishikesh, Vithaldas Panchotia, Ahindra Chowdhary, B. R. Tandon",Social,1947,Social
Gudia,"A Ranade, R Pandya","Balraj Sahni, Damyanti Sahni, Amir Banu, Shekhar, Pande, Nazir, E. Billimoria",Social,1947,Social
Gul-e-Bakavali,Rustom Modi,"Firoz Dastoor, Menaka, Rabab, Sanobar, Jamshedji, Ilyas Kashmiri",Legend Biopic,1947,Legend Biopic
Hatimtai,G. R. Sethi,"Vanmala, Kamal Kapoor, Bikram Kapoor, Azurie, Amirbai Karnataki, Kashinath",Fantasy,1947,Fantasy
Heera,Ishwarlal,"Paro Devi, Mubarak, Gulab, Iswharlal, Dixit, Bhagwan Das",Social,1947,Social
Himmatwali,Ratilal,"Fearless Nadia, John Cawas, Prakash, Dalpat, Habib, Jamu Patel, Rashid",Action,1947,Action
Inteqam,Noshir Engineer,"Satyarani, Noshir, Master Bacha",Action,1947,Action
Intezar Ke Baad,G. P. Pawar,"Shantarin, Rehman, Gope, Jeevan, Husn Ara",Social,1947,Social
Jadui Rattan,Natwar Shyam,"John Kawas, Usha, Shri Bhagwan, Vasantrao Pehalwan, Fazlu, Suryakant",Fantasy Action,1947,Fantasy Action
Jail Yatra,Gajanan Jagirdar,"Kamini Kaushal, Raj Kapoor, Sunalini Devi, Badri Prasad, Jagirdar, Harish, Bikram Kapoor",Social,1947,Social
Janata,Ram Prakash,"Lalita Pawar, Bhatia, Nayampalli, David, Habib, Mumtaz, Satya Pal",Social,1947,Social
Jasoos,J. V. Trivedi,"Suryakant Devdutt, Naintara, Indira, Paro Devi",Action,1947,Action
Jhalak,Raja Yagnik,"Yashwant Dave, Shalini, Dalpat, Bhim, Mukesh, N. A. Ansari",Costume,1947,Costume
Jugnu,Shaukat Husain Rizvi,"Dilip Kumar, Noor Jehan, Gulam Mohd., Sulochana, Latika, Jilloobai, Agha, Shashikala",Romance Drama,1947,Romance Drama
Jungle Mein Mangal,Baburao Barodekar,"Harish Chandra, Latika, Bibi, Nazira, Varne, Dalpat",Action,1947,Action
Jurmana,M.S. Asif,"Dilawar, Ismat Sultana, Purnima, Kamal, Maqbul, Habib, Sheikh",Social,1947,Social
Kasam,M. D. Baig,"Najma, Prem Adib, Raj Adib, Shashibala, Kanta Devi, Amir Banu Jamu Patel",Social,1947,Social
Kaun Hamara,Chaturbhuj Doshi,"Roopa, Dixit, Nihal, Bipin Gupta",Social,1947,Social
Kaun Pardesi,J. V. Trivedi,"Khursheed, Yashwant Dave, Kanta Kumari, Kathana, Mumtaz Begum",Social,1947,Social
Khandani,Gunjal,"Kumar, Vanmala, Nandrekar, Moni Chatterjee, Shanta Patel, Sankatha Prasad, Sulochana",Social,1947,Social
Khaufnak Ankhen,M. Nawaz,"Raj Rani, Devraj, Maqbul, Khurshid Jr., Kathana, Nawaz, S. Nazir",Thriller Suspense,1947,Thriller Suspense
Khubsurat Duniya,Mohan Sinha,"Madhubala, Ulhas, Wasti, Badri Prasad, Munshi Khanjar",Social,1947,Social
Kismet Ka Sitara,Nanubhai Vakil,"Prakash, Amirbai Karnataki, Devraj",Action,1947,Action
Kismatwali,Bahram Mukadam,"John Cawas, Fearless Nadia, Habib, Mulchand",Action,1947,Action
Krishna Sudama,Bajaj,"Karan Dewan, Sulochana Kadam, Balakram, Dulari, Vijay, Nirmal Kumar",Religious,1947,Religious
Lakhon Mein Ek,Taimur Behramshah,"Nirupa Roy, Ghulam Mohammed, Bipin Gupta, Qamar Khurshid Jr.",Social,1947,Social
Lal Batti a.k.a. Red-Light,Nari Ghadiali,"Prakash, Raj Kumari, Ali, Vasant, Firoza, Habib, Mohammed Hussain, Phoolavi",Suspense Social thriller,1947,Suspense Social thriller
Lalat,Raja Nene,"Anant Marathe, Chaaya, Usha Marathe",Social,1947,Social
Leela,Dhattaram Pal,"Shobha Kanu Roy, Veera, Agha, Leela Mishra, Sunalini Devi, V. H. Desai",Social,1947,Social
Lutera,Vishnu Kumar Joshi,"Kamal Rani, Baburao, Raj Rani",Action,1947,Action
Madadgar,Rajaram,"Bhagwan, Baburao, Vasant Rao, Usha Shukla",Action,1947,Action
Mahasati Tulsi Vrinda,Ishwarlal,"Ranjana, Ishwarlal, Uma Kant, Devi Shankar",Devotional,1947,Devotional
Main Tera Hoon,R. S. Junnarkar,"Sneh Prabha, Damuanna Malvankar, Salomi, Vijay, Jog, Vatsala Kumtekar",Social,1947,Social
Malika,Nazir,"Shobhana Samarth, Ilyas Kashmiri, Riaz, Husn Ara, Mumtaz, Malik Amin",Costume Drama,1947,Costume Drama
Manager,I. P. Tiwari,"Jay Prakash, Purnima, Tiwari, Rashida, Amirbai Karnataki",Social,1947,Social
Mangalsutra,Gunjal,"Urmila, Anand, Motibai, Shanta Kunwar, Sheelabai, Dalpat, C. Kolhatkar, Mehar Banu",Social,1947,Social
Manjhdhar,Sohrab Modi,"Surendra, Khursheed, Sadiq Ali, E Tarapore, Baby Tabassum, Rafiqe Ghaznavi, Surekha",Social Drama,1947,Social Drama
Manmani,S. Badami,"Ragini, P. Jairaj, Sabita Devi, E. Bilimoria, Amar, Shri Nath",Romantic Social Drama,1947,Romantic Social Drama
Matwala Shair Ram Joshi,"V. Shantaram, Baburao Painter","Hansa Wadkar, Shakuntla Paranjpye, Parshuram, Sudha Apte, Jairam Desai",Social Biopic,1947,Social Biopic
Matwale,Bhagwan,"Usha, Bhagwan, Baburao Pehalwan, Vasantrao Pehalwan, Sarita",Action,1947,Action
Meerabai,Nanabhai Bhatt,"Nirupa Roy, Shyama, Nirmal Kumar, Tiwari, Neelam, Ram Avtar, Noorjahan, Bazid Khan",Devotional,1947,Devotional
Mehndi,S. Fazli,"Karan Dewan, Nargis, Begum Para, Murad, Jilloobai, Ghori, Pratima Devi",Family,1947,Family
Mera Suhaag,Amiya Chakravarty,"Sulochana Chatterjee, Arun, sajjan, Kamla Kotnis, Baby Tabassum, Ghulam Mohammed, Narmada Shankar",Family Drama,1947,Family Drama
Mere Bhagwan,Mohan Sinha,"Surendra, Madhubala, Wasti, Shyam Sunder, Shashibala, Munshi Khanjar, Joshi, Jugnu",Romantic Drama,1947,Romantic Drama
Meri Amanat,"P. Gupte, S. Sutar","Meenakshi, Nandrekar, Master Krishnarao Phulambrikar, Sudha Apte",Family,1947,Family
Mirza Sahiban,K. Amarnath,"Noor Jehan, Trilok Kapoor, Gope, Gulab, Misra, Cuckoo, Amir Banu",Legend Romance,1947,Legend Romance
Mitti,Ravindra Jaykar,"Khursheed, Sadiq Ali, Revashankar, S. Ahmad, Bhagwan Das",Social,1947,Social
Mohan,Anadinath Banerjee,"Dev Anand, Hemavati, Vimala Vashishtha, Bhutt Kashar, Alka",Social,1947,Social
Mohini,Mahindra Gill,"Pran, Chand, Mahapatra, Nazar, Roofi, Vishal, Niranjan",Social,1947,Social
Moti,Chandrashekhar,"Geeta Nizami, Burman Bannerjee, Raj Biswas, Saroj Borkar, Randhir",Social,1947,Social
Mr. Dynamite,M. Havewala,"Malika, Younus, Benjamin, Ramlal, Molina, Qurban Jan",Action,1947,Action
Mulaqat,Munshi Dil,"Naseem Bano, Prem Adib, Shah Nawaz, Mumtaz Ali, Rama Shukla, Mustafa",Romance Social,1947,Romance Social
Nayi Baat,"D. Bhalchandra, M. S. Choudhry","Rehana, Amar, Sapru, Sadiq, B Mukesh, Amir Banu, Sultana",Social,1947,Social
Naiya,Aslam Noori,"Mazhar Khan, Munawwar Sultana, Ashraf Khan, Shahzadi, Balakram, Siraj, Anwaribai",Social,1947,Social
Namak,Balwant B. Dave,"Dulari, Dilawar, Habib, Bhim, Chandrashekhar, Neelam",Social,1947,Social
Naatak,S. U. Sunny,"Suraiya, Kanwar, Sofia, Amar, Shyam Kumar, Pratima Devi",Social,1947,Social
Nateeja,Rajam Naqvi,"Yakub, Rehana, Shamim, Jilloobai, Radhika, Majid, Maya Devi, Randhir",Family Drama Social,1947,Family Drama Social
Neel Kamal,Kidar Sharma,"Raj Kapoor, Madhubala, Begum Para, Nazira, Pesi Patel, Shanta Kumari",Drama,1947,Drama
Pagdandi,Ram Narayan Dave,"Akhtar, Om Prakash, Padma, Asha Posley, Durga Mota, Kalavat, Shyamlal",Social,1947,Social
Pahela Pyaar,A. P. Kapoor,"Vanmala, Agha, K. N. Singh, Sulochana Chatterjee, David, Sunalini Devi, Bibbo, Amir Banu",Social,1947,Social
Paro,Roop K. Shorey,"Gita Nizami, Randhir, Saroj Borkar, Ranjit Kumari, Kesari",Social,1947,Social
Parshuram,Ramnik Desai,"Prithviraj Kapoor, Leela Pendharker, Nandrekar, Urmila, Jay Dev, Pramila",Mythology,1947,Mythology
Parwana,J. K. Nanda,"K. L. Saigal, Suraiya, Nazma, K. N. Singh, Azurie, S. Nazir, Baby Khurshid, Sharma",Drama,1947,Drama
Pati Seva,S. M. Yousuf,"Trilok Kapoor, Yakub, Dulari, Shabnam Bibi, Sharda, Dhanraj",Family Drama,1947,Family Drama
Pehli Pahechan,Ramanlal Desai,"[ Vanmala, Raj Rani, Nihal, Agha, K. N. Singh, Shyam Kumar,",Social,1947,Social
Piya Ghar Aaja,Prahlad Dutt,"Karan Dewan, Usha Kiran, Baby Khursheed, Agha, S. N. Tripathi",Social,1947,Social
Pul,Sudhir Sen,"Rehana, Biman Bandyopadhyay, Balraj Mehta, Bikram Kapoor",Social,1947,Social
Rangeen Kahani,Anjam Hussaini,"Surekha, S. Irshad, Agha, Dulari, Agha Mirza",Social,1947,Social
Rasta,H. P. Sharma,"Maya Devi, Amar, W. M. Khan, Anwar, Shahida, Ismat Sultan",Social,1947,Social
Renuka,Ramesh Saigal,"Mubarak, Hemavati, Vijaya Das, Shashi Kapoor, Afzal, Chandabai",Social,1947,Social
Riwaaj,Ishwarlal,"Paro Devi, Mubarak, Jilloobai, Ishwarlal, Rewa Shankar, Bhagwandas",Social,1947,Social
Romeo And Juliet,Akhtar Hussain,"Nargis, Sapru, Sunalini Devi, John Cawas, Violet Cooper, Nazir Kashmiri",Romantic Tragedy Drama,1947,Romantic Tragedy Drama
Roop Nagar,K. Amarnath,"Jayant, Raj Rani, Mumtaz, Amritlal",Costume,1947,Costume
Sajan,Kishore Sahu,"Ashok Kumar, Rehana, Anant Prabhu, Leela Mishra, Ranjit Kumari, Ramesh Gupta",Romance Drama,1947,Romance Drama
Saat Samundaron Ki Mallika,Dhirubhai Desai,"Madhubala, Nayantara, Pandit Iqbal, Mumtaz, Suryakant, Fazlu",Fantasy,1947,Fantasy
Samaj Ko Badal Dalo,Vijay Bhatt,"Arun Kumar Ahuja, Mridula, Yakub, Umakant, Shantarin, Bikram Kapoor, Leela Pawar",Social Drama,1947,Social Drama
Sarai Ke Bahar,Krishan Chander,"Sabita Devi, Hasan, Hemavati, Shivraj, Raj Mehra, Cuckoo, Talish",Social,1947,Social
Sati Toral,Nandlal Jaswantlal,"Shobhana Samarth, Prem Adib, Rehana, Badri Prasad, Jeevan, Sankatha Prasad,",Mythology,1947,Mythology
Seedha Rasta,Vasant Painter,"Shahu Modak, Kamla Kotnis, Chandrakant, Gouri, Pratima Devi, Madhu Apte, Indi Paul, Jilloobai",Social,1947,Social
Seva Gram,Narottam Vyas,"Niranjan Sharma, Shashibala, Sharda, Satyawan, Nand Kishore",Social,1947,Social
Shabri,R. C. Deepak,"Molina, Gopal Mehra, Biman Bannerjee, Sunder, Kishore, Prem Kumari",Religious,1947,Religious
Shadi Se Pehle,"Raja Nene, Datta Dharmadhikari","Rajan, Ranjana, Raja Nene, Vasant Thengdi",Social Drama,1947,Social Drama
Shahkar,S. Khalil,"Shobhana Samarth, Shah Nawaz, Agha, Jilloobai, Anwar, Bhudo Advani, Cuckoo",Social Drama,1947,Social Drama
Shake Hands,Bhagwan,"Bhagwan, Agha, Surekha, Ranibala, Haroon",Double-role Action,1947,Double-role Action
Shehnai,P. L. Santoshi,"Rehana, Nasir Khan, Dulari, Leela Mishra, Mumtaz Ali, V. H. Desai, Niranjan Sharma",Family Social Drama,1947,Family Social Drama
Sher-e-Bengal,Mohammed Hussain,"Raj Kumari, Douglas, Nazira, Ajit, Dalpat, Vatsala Kumtekar, Arvind Kumar",Action,1947,Action
Shikarpuri,A. Shah Aziz,"Shamim, Kamal Zamindar, Sadiq, Geeta Bose, Nazir Kashmiri, Khan Mastana",Social,1947,Social
Sindoor,Kishore Sahu,"Kishore Sahu, Paro Devi, Shamim, Gulab, Rajendra, Ramesh Gupta, Pratima Devi, Sushil Sahu, Mehmood",Drama,1947,Drama
Soorat,Nasrat A. Mansoori,"Arun Kumar Ahuja, Leela Desai, Surekha,",Action,1947,Action
Speed Queen,Nari Ghadiali,"Benjamin, Ruby, Pratima, Younus, Faiyaz Begum",Action,1947,Action
Stage Girl,S. H. Tharani,"Dilawar, Mehrunnisa, Ranibala, Sheikh, Chandrika, Samson, Habib",Action,1947,Action
Stunt Queen,Ramnik Vaidya,"Fearless Nadia, John Cawas, Sona Chatterjee, Dalpat, M. K. Hasan, Shyam Sunder",Action,1947,Action
Tiger Man,Ramanlal Desai,"Amarnath, Indravadan Bhatt, Gulnar, Rajinder Singh",Action,1947,Action
Tohfa,Agha Jani Kashmiri,"Nawab, Veera, Rehman, Shahnawaz, Anuradha, Misra, Agha",Social,1947,Social
Toofani Takkar a.k.a. Toofani Taqrar,A. M. Khan,"Sardar Mansur, Sarla Devi, Gohar Karnataki, Mona, Ameena Begum, S. Alam, Fazal, Amir Khan, Kesari",Action,1947,Action
Toofani Tirandaz,Boman Shroff,"Fearless Nadia, Prakash, Atish Sayani, Chitra, Ranjan, Dalpat, Sona Chatterjee, Boman Shroff",Action Costume,1947,Action Costume
Toote Dil,M. A. Mirza,"Trilok Kapoor, Ramola, Ranibala, Navin Yagnik, Shakir",Social,1947,Social
Utho Jago,Pramod Chandra,"Shahzadi, Ashiq Hussain, Jamshedji, Nalini and Aziz Khan",Social,1947,Social
Veerangana a.k.a. Brave Women,Nandlal Jaswantlal,"Shobhana Samarth, Prem Adib, Jeevan, Badri Prasad, Prabha, Shanta Patel, Kanta",Action Drama,1947,Action Drama
Woh Zamana,Manibhai Vyas,"Lalita Pawar, Padma Banerjee, Subhadra Devi, Sheikh Hassan, S. N. Tripathi, Altaf",Social,1947,Social
Yaadgar,Sharif Nayyar,"Jyoti, M. Ismail Nazir, Agha, Gulab, Kailash, Gulzar",Social,1947,Social
Yeh Hai Zindagi,S. D. Narang,"Smriti Biswas, Begum Parvez, Kalavati, Mirza Musharraf, Shahida, Moti",Social,1947,Social
Zalim,Behram Mukudam,"Sardar Mansur, Dalpat",Action,1947,Action
Zinda Dil,S. M. Raza,"Sheikh Ahmed, Mohantara Talpade, Amirbai Karnataki, Alladin",Social,1947,Social
Zindagi,Kishore Sharma,"Begum Para, Balwant Singh, K. N. Singh, Gope, Jagdish Sethi",Social,1947,Social
Zanjeer,Kishore Sharma,"Begum Para, Balwant Singh, K. N. Singh, Gope, Jagdish Sethi, Latika",Social,1947,Social
11 O'Clock,Homi Wadia,"Fearless Nadia, John Cawas, Atish Sayani, Aftab, Shyam Sunder",Action,1948,Action
Aag,Raj Kapoor,"Raj Kapoor, Nargis, Premnath, Nigar Sultana, Kamini Kaushal, B. M. Vyas",Romantic Drama,1948,Romantic Drama
Aaj Ka Farhad,Balwant Joshi,"Nainkant, Nargis, Arvind Kumar, Leela Gupte, Zohra, Kesari",Action,1948,Action
Aaj Ki Raat,D.D. Kashyap,"Motilal, Suraiya, Yakub, Shah Nawaz, Leela Mishra, Anita Sharma, Raj Mehra, Sangeeta",Social,1948,Social
Aap Beeti,Kumar,"Pramila, Agha, Kumar, Khurshid, E. Bilimoria",Social,1948,Social
Actress,Najam Naqvi,"Rehana, Prem Adib, Meena Shorey, David, Mukri, Jamal Amrohi",Romance Social,1948,Romance Social
Adalat,Vasant Joglekar,"Jog Madgulkar, Sudha Apte, Saroj Borkar, Baburao Pendharkar, Shalini Devi",Social,1948,Social
Ajamil,J. Kapadia,"Manhar Desai, Suresh, Kanta Kumari, Malti, Umakant, Shanta Kumari, Narmada Shanker",Costume,1948,Costume
Ajit,Mohan Dayaram Bhavnani,"Prem Nath, Monica Desai, Yadhodhara Katju, Gope, Ram Kamlani, Badri Prasad",Costume,1948,Costume
Amar Prem,N.M. Kelkar,"Raj Kapoor, Madhubala, Madhav Kale, Alka Rani, Nimbalkar",Romance Drama,1948,Romance Drama
Andhon Ka Sahara,V. Thungare,"Leela Gupte, Vijay Kumar, Inamdar, Surve, Kamladevi",Social,1948,Social
Anjuman,Akhtar Hussain,"P. Jairaj, Nargis, Anwar Hussain, Neelam, Durga Khote, Chandabai",Social,1948,Social
Anokhi Ada,Mehboob Khan,"Naseem Banu, Surendra, Prem Adib, Zeb Qureshi, Cuckoo, Bhudo Advani, Murad",Drama Romance Musical,1948,Drama Romance Musical
Anokha Pyar,M.I. Dharamsey,"Dilip Kumar, Nargis, Nalini Jaywant, Mukri, Uma Dutt, Habib, Sheikh, Sankatha Prasad",Romance Drama,1948,Romance Drama
Asha,L. Meghani,"Sohan, Urvashi, Shanta Kanwar, Samson, Shivraj, Tiwari",Social,1948,Social
Azad Hindustan,Nanubhai Vakil,"Suraiya Choudhary, Prakash, Shamim, Mayaram, Kamlarani, Anwari",Social,1948,Social
Azadi Ki Raah Par,Lalit Chandra Mehta,"P. Jairaj, Prithviraj Kapoor, Vanmala, Sunalini Devi, Jagdish Sethi, Narmada Shanker, Misra",Social,1948,Social
Bahadur Jeevan,Tara Harish,"Harishchandra, Latika, Manju, Gope, Dalpat, Hamid, E. Bilimoria",Action,1948,Action
Bahadur Naresh,K. L. Kahan,"Anant Prabhu, Krishna Kumar, Rajrani, Ravi",Action,1948,Action
Balma,Harbans Singh,"Madhuri, Veena, Ramesh Thakur, Baburao, Kesari, Ramlal, Mirajkar",Social,1948,Social
Banjare,Hiren Bose,"Jeevan Lal, Baby Deepanjan, Kamal Misra, Banasree Malavika, Pramod Chandra",Social,1948,Social
Banwasi,Kumar Chandrasekhar,"Mahipal, Shobha Rani, Sushanta, Gulab, Ameena, Gyani, Nana Madgulkar",Costume,1948,Costume
Barsat Ki Ek Raat,G. Singh,"Amarnath, Asha Posley, Pran, G. N. Dutt, Shehzadi, Begum Parvin, Lata",Social,1948,Social
Bhakta Bilwamangal,Shanti Kumar,"Anant Marathe, Shashi Kapoor, Kanta Kumari, Ved Prakash, Laxman, Amirbai Karnataki, Pande",Devotional,1948,Devotional
Bhakta Gopalbhaiya,Shanti Kumar,"Anant Marathe, Shashi Kapoor, Kanta Kumari, Ved Prakash, Laxman, Amirbai Karnataki",Devotional,1948,Devotional
Bhool,V. Avdhoot,"Keshavrao Date, Dewan Sharar, Rajshree, Suman, Shiv Dayal, Umesh Sharma, Parshuram",Social Drama,1948,Social Drama
Bichhade Balam,Manibhai Vyas,"Khurshid, Anjum, Meena Kumari, A.R. Ojha, Mohammed Farooqui, Mohantara Talpade, Savitri Gidwani, Nihal Sharma, Nafiz Khalil, Anjum",Family Melodrama,1948,Family Melodrama
Bihari,"K. D. Ketkar, A. R. Zamindar","Surekha, Shabnam, Nandrekar, H. Prakash, Nimbalkar, Samson",Social,1948,Social
Birhan,K. Bhandari,"Pran, Begum Parvin, Roopa, Shanti Madhok, Cuckoo",Social,1948,Social
Chand Sitare,I.C. Kapoor,"Jeevan, Manorama, Anita, Satish, Leela, Rajan Haksar, Niranjan Sharma",Social,1948,Social
