Title,Director,Cast,Genre,Year
Priyathama Neevachata Kusalama,Trinadha Rao Nakkina,"Varun Sandesh, Hasika, Komal Jha",Romance,2013
Aravind 2,Sekhar Suri,"Sri, Madhavi Latha, Srinivas Avasarala, Kamal Kamaraju, Adonica",Thriller,2013
Jaffa,Vennela Kishore,"Brahmanandam, Ali (actor)",Comedy,2013
Baadshah,Srinu Vaitla,"Jr. NTR, Kajal Aggarwal, Navdeep, Mukesh Rishi",Action,2013
Jai Sriram,Balaji N. Sai,"Uday Kiran, Reshma Rathod, Nagineedu, M. S. Narayana, Chalapathi Rao",Action,2013
Vasool Raja,Karthika Gopalakrishnan,"Navdeep, Srihari, Ritu Barmecha, Sathyam Rajesh",Drama,2013
Gunde Jaari Gallanthayyinde,Vijay Kumar Konda,"Nitin, Nithya Menen, Isha Talwar, Ali",Romance,2013
Gouravam,Radha Mohan,"Allu Sirish, Yami Gautam, Prakash Raj, Nassar",Drama/ Action,2013
Shadow,Meher Ramesh,"Venkatesh, Tapsee, Srikanth, Madhurima",Action Entertainer,2013
Greeku Veerudu,Kondapalli Dasaradh Kumar,"Nagarjuna, Nayantara, Meera Chopra, K. Vishwanath, Brahmanandam",Romance,2013
Tadakha,Kishore Kumar Pardasani,"Naga Chaitanya, Tamannaah, Sunil, Andrea Jeremiah",Action,2013
Love Touch,Sri Chand,Jayanth and Dhruthi,Romance,2013
Sukumarudu,G. Ashok,"Aadi, Nisha Aggarwal, Krishna, Sharada, Chandra Mohan",Romance,2013
143 Hyderabad,Selva Ganesh,"Arjun, Anand, Dhansika, Jagan",Drama,2013
Chemistry,Vachespathy Jonnalagadda,"Sree Ram, Amitha Rao",Romance,2013
Iddarammayilatho,Puri Jagannadh,"Allu Arjun, Amala Paul, Catherine Tresa",Romance,2013
Pavitra,Janardhan Maharshi,"Shriya Saran, Roja, Sai Kumar, Brahmanandam",Drama,2013
Theatre Lo Naluguru,Srinivasa Raju Dendukuri,"Srikanth Raghava, Dheeraj, Swetha Pandit, Varun Abhinay",Thriller,2013
Prema Katha Chitram,J. Prabhakar Reddy,"Sudheer Babu, Nanditha Raj, ""Adhurs"" Raghu",Romance,2013
Saradaga Ammayitho,Bhanu Shankar,"Varun Sandesh, Nisha Agarwal, Charmee, K. Vishwanath, Brahmanandam",Romance,2013
Action 3D,Anil Sunkara,"Allari Naresh, Sudeep, Shaam, Vaibhav Reddy, Raju Sundaram, Neelam Upadhyaya, Kamna Jethmalani, Sneha Ullal",Comedy,2013
Balupu,Gopichand Malineni,"Ravi Teja, Shruthi Hassan, Anjali, Brahmanandam, Prakash Raj",Masala,2013
Moksha,Srikanth Vemulapalli,"Meera Jasmine, Rajeev Mohan, Disha Pandey, Nassar",Horror,2013
Oh My Love,M J Reddy,"Raja, Nisha",Romance,2013
,,,,2013
Mallela Theeram Lo Sirimalle Puvvu,GV Rama Raju,"Kranthi, Sri Divya, Jorge",Romantic drama,2013
Operation Dhuryodhana 2,Nandam Srinivasa Rao,"Jagapathi Babu, Posani Krishna Murali, Shayaji Shinde, Babu Mohan",Political drama,2013
Sahasam,Chandra Sekhar Yeleti,"Gopichand, Taapsee Pannu, Shakti Kapoor, Suman",Action,2013
Pelli Pustakam,Ramakrishna Machakanti,"Rahul, Neethi Taylor",Romance,2013
Om 3D,Sunil Reddy,"Nandamuri Kalyan Ram, Kriti Kharbanda, Nikesha Patel",Action,2013
Kevvu Keka,Devi Prasad,"Allari Naresh, Sharmila Mandre",Action,2013
Alias Janaki,Dayaa K,"Venkat Rahul, Anisha Ambrose, Nagababu, Tanikela Bharani",Action,2013
Romance,Swamy,"Prince, Manasa Himavarsha, Dimple Chopade",Romance,2013
Abbai Class Ammai Mass,Koneti Srinu,"Varun Sandesh, Hariprriya, Ali",Romance,2013
1000 Abadhdhalu,Teja,"Sai Ram Shankar, Esther Noronha",Comedy,2013
Pusthakamlo Konni Pageelu Missing,Sajid Qureshi,"Sree, Supraja, Rahul, Satish, Masth Ali",Black comedy,2013
Jagadguru Adi Shankara,J.K.Bharavi,"Akkineni Nagarjuna, Mohan Babu, Kaushik Babu, Sai Kumar, Srihari, Suman",Devotional Biography,2013
Dalam,Jeevan Reddy,"Naveen Chandra, Piaa Bajpai, Abhimanyu Singh, Kishore, Nassar",Action,2013
Adda,Sai Karthik,"Sushanth, Shanvi Srivastava, Raghu Babu, Kota Srinivasa Rao, Dev Gill",Action,2013
Antaku Mundu Aa Taruvaata,Mohan Krishna Indraganti,"Sumanth Ashwin, Eesha",Romance,2013
Telisi Teliyaka,K. Jayaprakash,"Geethanandh, Maithili, Krishna, Hasini",Romance,2013
Athadu Aame O Scooter,Gangarapu Lakshman,"Vennela Kishore, Priyanka Chabra",Comedy,2013
Prema Oka Maikam,Chandu,"Rahul, Charmee Kaur, Ravi Babu, Saranya Nag",Romance,2013
Waiting for You,Sunil Kumar Reddy,"Sai Anil, Gayathri, Raghu Babu",Romance,2013
Toofan,Apoorva Lakhia,"Ram Charan Tej, Priyanka Chopra, Prakash Raj, Srihari, Mahie Gill, Tanikella Bharani",Action,2013
Kiss,Adivi Sesh,"Adivi Sesh, Priya Banerjee, Dr. Bharat Reddy",Romance,2013
Kamina,Lakshmikanth Chenna,"Srihari, Sai Kumar, Roja, Lekha Washington, Brahmaji, Krishi Arimanda, Ashish Vidyarthi",Action/ Drama,2013
Naa Sami Ranga,Subramanyam Pachcha,"Dilip, Saikumar Pampana, SreeTeja, Yashaswini, Priyanka, Ashish Vidyarthi",Comedy,2013
Potugadu,Pavan Wodeyar,"Manoj Manchu, Sakshi Chaudhary, Simran Kaur Mundi, Rachel, Anupriya",Romantic comedy,2013
వెల్‌కమ్ ఒబామా,Singeetham Srinivasa Rao,"Sanjeev, Rachel, Urmila",Drama,2013
Break Up,Amar Kamepalli,"Ranadhir Reddy, Swathi Dikshit, Suresh, Allari Subhashini, Harish",Romance,2013
Nirbhaya Bharatham,R. Narayana Murthy,"R. Narayana Murthy, Nancy Angel, Spandana, Amarendra, Arif",Crime drama,2013
Music Magic,Mantraakshar D. S.,"Rahul, Trinath, Kimaya, Henna Chopra",Musical,2013
Barrister Shankar Narayan,N. A. Thara,"Raj Kumar, Divya Prabha, Alia Trivedi, Lakshmi, M. S. Narayana",Romantic drama,2013
Attarintiki Daredi,Trivikram Srinivas,"Pawan Kalyan, Samantha Ruth Prabhu, Pranitha, Nadiya Moidu, Boman Irani",Romance,2013
Police Game,Sahadeva Reddy,"Srihari, Neenu Karthika, Kota Srinivasa Rao, Brahmanandam, Jeeva",Action,2013
Sahasra,K. Srikanth,"Rajiv Kanakala, Krishnudu, Shafi, Sri Ira, Reva",Thriller,2013
Gatham,B S Raju,"Yuvraraj Sagar, Soumya, Hema, Shwetha, Harsha, Shafir",Romance,2013
Ramayya Vasthavayya,Harish Shankar,"Jr. NTR, Samantha Ruth Prabhu, Shruthi Hassan",Romance,2013
Doosukeltha,Veeru Potla,"Vishnu Manchu, Lavanya Tripathi, Brahmanandam, Ali",Romantic comedy,2013
Kharjooram,GKR,"Raj Virat, Geetha Pallavi, Suman, M.S .Chowdary, Tagubothu Ramesh, Chitti babu, Kanth",Romantic,2013
Bhai,Veerabhadram Chowdary,"Akkineni Nagarjuna, Richa Gangopadhyay, Prasanna, Sonu Sood",Action,2013
Chinni Chinni Aasha,Dr Kiran,"Singeetam Srinivasa Rao, Tulasi, Ajay, Aparna Pillai, Dhanya, Rajeev, Inthuri Vasu, Gemini Suresh",Romantic drama,2013
Satya 2,Ram Gopal Varma,"Sharwanand, Anaika Soni Aradhna Gupta, Mahesh Thakur",Gangster,2013
Chandee,V. Samudra,"Priyamani, R. Sarathkumar, Krishnam Raju, Vinodkumar, Nagendra Babu, Ashish Vidhyarthi, Posani Krishna Murali",Action,2013
Nenem…Chinna Pillana?,P. Sunil Kumar Reddy,"Rahul Ravindran, Tanvi Vyas, Sanjjanaa, Suman",Romance,2013
Kaalicharan,Praveen Sri,"Chaitanya Krishna, Chandini, Pankaj Kesari, Kavitha",Political drama,2013
Masala,K. Vijaya Bhaskar,"Venkatesh, Ram Pothineni, Anjali, Shazahn Padamsee, M. S. Narayana, Kovai Sarala",Comedy drama,2013
Entha Andanga Unnave,S. I. Mahendra,"Ajay Manthena, Jiyana, Kasi Viswanath, Sivanarayana",Romance,2013
Venkatadri Express,Merlapaka Gandhi,"Sundeep Kishan, Rakul Preet Singh, M. S. Narayana, Brahmaji, Jayaprakash Reddy",Comedy,2013
Ishta Sakhi,Bharat Parepalli,"Varun, Bhaskar, Sriram, Anusmrithi",Romance,2013
Aadu Magaadra Bujji,Krishnareddy Gangadasu,"Sudheer Babu, Asmita Sood, Poonam Kaur",Action,2013
Prema Ishq Kaadhal,Pavan Sadineni,"Harshavardhan Rane, Vishnu Vardhan, Harish, Vithika Sheru, Ritu Varma, Sree Mukhi, Ravi Prakash, Satyam Rajesh",Romance,2013
Natho Nenu,Rahul Singh Kagwal,Jai Akash,Drama,2013
Pranaya Veedhullo,Prabhakar Jaini,"Dr. K. V. Ramanachari, Suresh Chandra, Vamshi Krishna, Manaswini, Sri Divya, Arjun",Romantic comedy,2013
Madhumati,Raaj Sreedhar,"Udaya Bhanu, Vishnu Priyan, Siva Kumar, Diksha",Adult romance,2013
Second Hand,Kishore Tirumala,"Dhanya Balakrishna, Sudheer Verma, Kireeti Damaraju, Vishnuvardhan, Anuj Ram",Romantic comedy,2013
Bunny n Cherry,Rajesh Puli,"Prince, Mahat Raghavendra, Kriti, Saba, Brahmanandam",Comedy,2013
D for Dopidi,Siraj Kalla,"Varun Sandesh, Sundeep Kishan, Naveen Polishetty, Rakesh Rachakonda, Melanie Kannokada",Heist,2013
Uyyala Jampala,Virinchi Varma,"Raj Tarun, Avika Gor, Punarnavi, Peela Gangadhar",Romance,2013
,,,,2013
Celebrity,KVM Krishna,"Ammu Prasad, Viswadha, Bindu, Deepesh Reddy, Sai Kanth",Drama,2014
Kshatriya,K. Uday Chandu,"Srikanth, Kumkum, Kota Srinivasa Rao, Rao Ramesh",Action,2014
1: Nenokkadine,Sukumar,"Mahesh Babu, Kriti Sanon",Psychological action thriller,2014
Yevadu,Vamsi Paidipally,"Ram Charan Teja, Allu Arjun, Kajal Agarwal, Shruti Hassan, Sai Kumar, Amy Jackson",Action/Romance,2014
Manasunu Maaya Seyake,Suresh P Kumar,"Prince, Sethu, Richa Panai, Disha Pandey, Manobala",Romance,2014
Heart Attack,Puri Jagannadh,"Nithiin, Adah Sharma",Action/Romance,2014
Pandavulu Pandavulu Tummeda,Sriwass,"Mohan Babu, Manchu Vishnu, Manchu Manoj, Raveena Tandon, Hansika Motwani, Pranitha Subhash",Action/Romance,2014
Medaram Jathara,Sheshidhar,Suman,Drama,2014
Paisa,Krishna Vamsi,"Nani, Catherine Tresa, Siddhika Sharma, Charanraj, Bharath Reddy, Tabar",Romance / Comedy,2014
Malligadu Marriage Bureau,Uday Raj,"Srikanth, Brahmanandam, Manochitra",Comedy,2014
Dil Deewana,Thumma Kiran,"Raj Arun Reddy, Rohit Reddy, Abha Singhal, Neha Deshpande",Romance,2014
Hum Tum,Ram Bimana,"Manish, Simran, Nikhil Chakravathi, Aishwariya, M. S. Narayana, Dharmavarapu Subramanyam",Romance,2014
Love Dot Com,Raja Vannem Reddy,"Arya Sandeep, Neethi Taylor, Dharmavarapu Subramanyam",Romance,2014
Naa Rakumarudu,T. Satya,"Naveen Chandra, Ritu Varma",Romance,2014
Alibaba Okkade Donga,Phani Prakash,"Ali, Suja Varunee, Allari Naresh (Voice-over)",Comedy,2014
Bhimavaram Bullodu,Udayasankar,"Sunil, Esther Nooronha",Romantic comedy,2014
Bangaru Kodipetta,Raj Pippalla,"Navdeep, Swati Reddy, Santhosh, Ram",Romantic drama,2014
Nuvve Naa Bangaram,Ram Venky,"Sai Krishna, Sheena Shahabadi, Nisha Kothari, Suman",Romance,2014
To Let 4 Bachelors Only,Ramana Geddam,"Kiran, Kalyan, Bharadwaj, Madhu, Sirisha, Latha, Narasing",Adult comedy,2014
Yuddham,Bharathi Ganesh,"Tarun Kumar, Yami Gautam, Srihari",Action – Romance,2014
Kamalatho Na Prayanam,Narasimha Nandi,"Sivaji, Archana, Pavala Shyamala",Romantic drama,2014
Hrudayam Ekkadunnadi,V. I.,,,2014
Veta,Ashok Alle,"Tarun Kumar, Srikanth, Jasmin Bhasin, Madhurima",Action,2014
Savior,Irene Thalluri,"Noel Sanjith, Siyona Sneha, Johnny Lever, Surya, Rama Prabha, Goutham Raj, Melkote",Spiritual / Drama / Comedy,2014
Eduruleni Alexander,Raja Reddy,"Taraka Ratna, Komal Jha, Kumkum",Action – Romance,2014
Legend,Boyapati Srinu,"Nandamuri Balakrishna, Jagapathi Babu, Radhika Apte, Sonal Chauhan, Kalyani",Action/Drama,2014
Boy Meets Girl Tholiprema Katha,Vasanth Dayakar,"Siddharth, Nikkitha, Kanika Tiwari",Romance,2014
Special Class,K. R. Venki,"Harish, Ananya Thakur, Vaibhav, Allari Subhashini",Adult romance,2014
Rowdy,Ram Gopal Varma,"Mohan Babu, Vishnu Manchu, Jayasudha, Shanvi",Action,2014
Vichakshana,Deepak Nyathi,"Dheeraj, Padmini, Nandeeshwar Goud, Jayapradha, JayaLakshmi, Surender Goud, PadmaJayanthi, Mukesh, Rizwan[disambiguation needed], Dharmender",Action,2014
Hrudaya Kaleyam,Steven Shankar,"Sampoornesh Babu, Ishika Singh, Kavya Kumari",Comedy Action,2014
Race Gurram,Surender Reddy,"Allu Arjun, Shruti Hassan, Shaam, Ravi Kishan, Prakash Raj, Mukesh Rishi, Brahmanandam",Action,2014
Laddu Babu,Ravi Babu,"Allari Naresh, Poorna, Bhumika Chawla, Brahmanandam, M. S. Narayana, Ali",Comedy,2014
Avatharam,Kodi Ramakrishna,"Richard Rishi, Radhika Kumaraswamy, Bhanupriya",Devotional / Drama,2014
Prathighatana,Tammareddy Bharadwaja,"Charmy Kaur, Reshma Rathore, Raghu Babu, Posani Krishna Murali, Krishna Bhagawan",Action / Drama,2014
Prabhanjanam,Bhaskara Rao Vendrati,"Ajmal Ameer, Sandesh, Aarushi, Panchi Bora, Nassar, Kota Srinivasa Rao",Action,2014
Chandamama Kathalu,Praveen Sattaru,"Krishnudu, Lakshmi Manchu, Chaitanya, Saikumar, Naresh",Anthology,2014
Prathinidhi,Prashanth Mandava,"Nara Rohit, Shubra Aiyappa, Sree Vishnu, Kota Srinivasa Rao, Jaya Prakash Reddy, Posani Krishna Murali, Ravi Prakash",Action,2014
Galata,Krishna,"Srinivas, Haripriya, Saikumar, Nagendra Babu, Ali",Romance/ Comedy,2014
Anaamika,Sekhar Kammula,"Nayantara, Vaibhav Reddy, Pasupathy",Thriller,2014
Kotha Janta,Maruthi,"Allu Sirish, Regina Cassandra, Posani Krishna Murali, Rao Ramesh",Romance / Comedy,2014
Hrudaya Kaleyam (Re-released),Steven Shankar,"Sampoornesh Babu, Ishika Singh, Kavya Kumari",Comedy Action,2014
April Fool,Krishnaswamy Srikanth Iyengar,"Jagapati Babu, Bhoomika Chawla, Gulshan Grover, Randhir Reddy",Comedy Fantasy,2014
Pyar Mein Padipoyane,Ravi Kumar Chavali,"Aadi, Shanvi Srivastava",Romance,2014
Amrutham Chandamamalo,Gunnam Gangaraju,"Srinivas Avasarala, Harish, Vasu Inturi, Sivanarayana, Dhanya Balakrishna, Suchitra",Comedy,2014
Manam,Vikram Kumar,"Akkineni Nageswara Rao, Akkineni Nagarjuna, Akkineni Naga Chaitanya, Shriya Saran, Samantha",Drama,2014
Prema Geema Jantha Nai,Subbu R. V.,"Sreeram Chandra, Mannara Chopra, Chalapathi Rao, Bhanuchander",Romance,2014
Ulavacharu Biryani,Prakash Raj,"Prakash Raj, Sneha, Urvashi, Samyuktha Horanadu","Comedy, Drama",2014
Veedu Chaala Worst,Venkat Pampana,"Taraka Ratna, Nandan, Neeraj, Swapna",Socio-Fantasy,2014
Jump Jilani,E. Satti Babu,"Allari Naresh, Isha Chawla, Swathi Deekshith, Posani Krishna Murali, Raghu Babu",Comedy,2014
Jabilli Kosam Akasamalle,Raj Narendra,"Sri Hari, Anoop Tej, Smrithika Acharya",Action / Romance,2014
Oohalu Gusagusalade,Srinivas Avasarala,"Naga Shourya, Rashi Khanna",Romance / Drama,2014
Maine Pyaar Kiya,Pradeep Madugula,"Pradeep Ryan, Isha Talwar, Madhumitha",Romance,2014
Autonagar Surya,Deva Katta,"Naga Chaitanya, Samantha Ruth Prabhu, Saikumar",Social Drama,2014
Inka Emi Anukoleduu,Sreekara Babu,"Rahman, Deshpathi, Shreeraj, Archana",Romance,2014
Ra Ra... Krishnayya,Mahesh. P,"Sundeep Kishan, Jagapathi Babu, Regina Cassandra, Kalyani, Tanikella Bharani",Romance,2014
Aa Aiduguru,Anil Gurudu,"Siddharth Raj, Asmita Sood, Venkat, Tanishk Reddy, Krishna Teja, Posani Krishna Murali, Kota Srinivasa Rao, Babu Mohan",Action,2014
Drushyam,Sripriya,"Venkatesh, Meena, Nadhiya, Naresh",Action / Drama,2014
Ice Cream,Ram Gopal Varma,"Navdeep, Tejaswi Madivada",Horror / Thriller,2014
Alludu Seenu,V.V. Vinayak,"Bellamkonda Sreenivas, Samantha, Prakash Raj, Pradeep Rawat, Brahmanandam",Action,2014
Run Raja Run,Sujeeth,"Sharwanand, Seerat Kapoor, Adivi Sesh, Sampath Raj, Jayaprakash, Kota Srinivasa Rao, Vennela Kishore",Action,2014
Adavi Kachina Vennela,Akki Vishwanadha Reddy,"Arvind Krishna, Meenakshi Dixit, Richard Rishi, Pooja Ramachandran",Action / Drama,2014
Maaya,Neelakanta,"Harshvardhan Rane, Avanthika, Nagababu",Action / Thriller,2014
Gallo Telinattunde,D. Venkat Suresh,"Ajay, Kousalya",Romance,2014
Chatting,T.S.Kamal,"Abhinaya Krishna, Sunitha",Romance,2014
Galipatam,Naveen Gandhi,"Aadi, Erica Fernandes, Kristina Akheeva",Romance,2014
Nuvvala Nenila,Trinadha Rao Nakkina,"Varun Sandesh, Poorna",Romance,2014
Janmasthanam,Om Sai Prakash,"Sai Kumar, Roopika, Pavani",Action / Thriller,2014
Geethanjali,Raj Kiran,"Anjali, Brahmanandam, Srinivasa Reddy",Horror / Comedy,2014
Lovers,Harinath,"Sumanth Ashwin, Nanditha",Romance,2014
Nee Jathaga Nenundali,Jaya Ravindra,"Sachiin J Joshi, Nazia Hussain, Rao Ramesh",Romance,2014
Kiraak,Harik Devabhakthuni,"Aniruddh, Chandini Tamilarasan",Romance,2014
Rabhasa,Santosh srinivas,"Jr.NTR, Samantha, Pranitha Subhash, Brahmanandam, Sayaji Shinde",Action / Drama,2014
Boochamma Boochodu,Revan Yadu,"Sivaji, Kainaz Motivala, Brahmanandam, Posani Krishna Murali",Suspense Thriller,2014
Ganpati Bappa Morya,Ramu Kumar ASK,"Srinadh, Rajasekhar, Mallesh, Riteesh",Drama,2014
Raj Mahal,Appaji Konda,"suryanath, sravan, jeeva, surya, tarjan, sandeepthi, ria",suspense horror,2014
Power,K. S. Ravindra,"Ravi Teja, Hansika, Regina Cassandra, Brahmanandam, Prakash Raj, Mukesh Rishi, Sampath Raj, Ajay, Subbaraju, Harish Uthaman",Action / Drama,2014
Boy Friend Leni Ammayi Unda,Shiva Nagu,"Bhavani Agarwal, Mega Supreme, Kanchana Maitra",Drama,2014
Anukshanam,Ram Gopal Varma,"Vishnu Manchu, Navdeep, Tejaswi Madivada, Madhu Shalini, Revathi",Thriller,2014
Aagadu,Srinu Vaitla,"Mahesh Babu, Tamannaah, Sonu Sood, Rajendra Prasad, Ashish Vidyarthi, Nassar, Brahmanandam",Action / Drama,2014
Loukyam,Sriwass,"Gopichand, Rakul Preet Singh, Brahmanandam, Mukesh Rishi, Rahul Dev, Sampath Raj",Action,2014
Govindudu Andarivadele,Krishna Vamsi,"Ram Charan, Kajal Agarwal, Prakash Raj, Srikanth, Rahman, Kamalinee Mukherjee",Drama,2014
Romeo,Gopi Ganesh,"Sairam Shankar, Adonika, Ravi Teja",Romance,2014
Pathasala,Mahi V. Raghav,"Nandu, Anu, Priya, Sirisha, Sai Kiran, Shiva, Sashaank",Thriller,2014
Dikkulu Choodaku Ramayya,Trikoti,"Naga Shourya, Sana Makbul, Ajay, Indraja",Romance,2014
Oka Laila Kosam,Vijay Kumar Konda,"Naga Chaitanya, Pooja Hegde",Romance,2014
Karthikeya,Chandoo Mondeti,"Nikhil Siddharth, Swati Reddy, Tanikella Bharani, Rao Ramesh, Kishore, Jayaprakash",Mystery - Thriller,2014
Current Theega,Nageshwara Reddy,"Manchu Manoj, Rakul Preet Singh, Jagapati Babu",Romantic comedy,2014
Jaihind 2,Arjun Sarja,"Arjun Sarja, Simran Kapoor, Surveen Chawla, Rahul Dev",Action,2014
Brother of Bommali,B. Chinni Krishna,"Allari Naresh, Karthika Nair",Comedy / Drama,2014
Joru,Kumar Nagendra,"Sundeep Kishan, Rashi Khanna, Priya Banerjee, Brahmanandam, Sayaji Shinde",Action / Drama,2014
Parampara,Madhu Mahankali,"Naresh, Aamani, Raavi Kondala Rao",Family drama,2014
Poga,Shankar Marthand,"Navdeep, Madhu Shalini",Horror,2014
Erra Bus,Dasari Narayana Rao,"Manchu Vishnu, Catherine Tresa, Brahmanandam, Dasari Narayana Rao",Romantic Drama,2014
Pilla Nuvvu Leni Jeevitham,A. S. Ravi Kumar Chowdhary,"Sai Dharam Tej, Regina Cassandra, Jagapati Babu, Prakash Raj, Sayaji Shinde",Action drama,2014
Atreya,Shanthikumar Chilumula,"Aditya, Anuhya, Sri Raj, Jeeva, Meenakshi",Children,2014
Ice Cream 2,Ram Gopal Varma,"J. D. Chakravarthy, Naveena, Tanikella Bharani, Jeeva",Thriller,2014
Rowdy Fellow,Krishna Chaitanya,"Nara Rohit, Vishakha Singh, Nandini Rai, Rao Ramesh",Action / Drama,2014
Naa Bangaaru Talli,Rajesh Touchriver,"Siddique, Anjali Patil, Lakshmi Menon, Rathna Shekar Reddy",Drama,2014
33 Prema Kathalu,Siva Ganesh,"Vivek, Sunitha Marasiar, Sravani",Romance,2014
Yamaleela 2,S. V. Krishna Reddy,"Dr.K.V.Satish, Diah Nicolas, Sadha, Mohan Babu, Brahmanandam, Nisha Kothari, Sayaji Shinde, Ali, Ashish Vidyarthi",Fantasy drama,2014
Rough,C. H. Subba Reddy,"Aadi, Rakul Preet Singh, Srihari, Raghu Babu",Romance Action,2014
Ala Ela,Aneesh Krishna,"Rahul Ravindran, Bhanu Sri Mehra, Vennela Kishore, Shaani Salman, Khushi, Heebah Patel",Comedy,2014
Chakkiligintha,Vema Reddy,"Sumanth Ashwin, Rehana",Romance,2014
Lakshmi Raave Maa Intiki,Nandyala Ravi,"Naga Shourya, Avika Gor",Romance,2014
The End,Rahul Sankrityan,"Yuva Chandraa, Sudhir Reddy, Gazal Somaiah, Pavani Reddy",Horror,2014
Vundile Manchi Kalam Mundu Mundura,Arun Daasyam,"Sudhakar Komakula, Avantika Mohan",Drama,2014
Ee Varsham Sakshiga,Ramana Mogili,"Varun Sandesh, Haripriya",Romance,2014
Saheba Subramanyam,Sasikiran Naryana,"Dilip Kumar, Priyanka Gor, Rao Ramesh",Romance,2014
Panchabhoothalu Sakshiga,Kalicharan Maadina,"Kalicharan, Manashwini, Chitram srinu, Bindu",Horror,2014
O Manishi Katha,Radha Swamy Avula,"Jagapati Babu, Kalyani",Drama,2014
Mukunda,Srikanth Addala,"Varun Tej, Pooja Hegde, Prakash Raj, Rao Ramesh, Nassar",Drama,2014
Chinnadana Nee Kosam,A. Karunakaran,"Nithiin, Mishti, Nassar, Naresh, Sithara, Ali",Romance,2014
,,,,2014
A Shyam Gopal Varma Film,Rakesh Srinivas,"Shafi, Zoya Khan, L. B. Sriram, Jaya Prakash Reddy",Satirical comedy,2015
Mana Kurralle,Veera Sankar,"Arvind Krishna, Rachana Malhotra, Krishnudu, Roopa Kaur",Drama,2015
Gopala Gopala,Kishore Kumar,"Venkatesh, Pawan Kalyan, Shriya Saran, Mithun Chakraborthy",Satirical comedy,2015
Pataas,Anil Ravipudi,"Nandamuri Kalyan Ram, Shruti Sodhi, Sai Kumar, Ashutosh Rana",Action,2015
Beeruva,Kanmani,"Sundeep Kishan, Surabhi",Romance/ Comedy,2015
Intelligent Idiots,Balaji Sanala,"Posani Krishna Murali, Vikram Shekar, Prabhjeet Kaur, Sapthagiri",Crime Comedy,2015
Top Rankers,Gollapati Nageshwara Rao,"Rajendra Prasad, Sony Charistha",Drama,2015
Ladies & Gentleman,P B Manjunath,"Adivi Sesh, Chaitanya Krishna, Kamal Kamaraju, Nikitha Narayan",Romance/Anthology,2015
Dorakadu,Varaprasad,"Sivaji, Gayathri Iyer, Suman, Ajay, Babu Mohan",Drama,2015
Gaddam Gang,Santhosh P. Jayakumar,"Rajasekhar, Sheena Shahabadi, Naresh, Seetha",Drama / Comedy,2015
Malli Malli Idi Rani Roju,Kranthi Madhav,"Sharwanand, Nithya Menen, Tejaswi Madivada, Nassar, Pavitra Lokesh",Romance / Drama,2015
Moodu Mukkallo Cheppalante,Madhumitha,"Rakendu Mouli, Aditi Chengappa, Venkatesh Harinathan",Romance / Comedy,2015
Pesarattu,Mahesh Kathi,"Nandu, Nikitha Narayan, Sampoornesh Babu",Romance,2015
Temper,Puri Jagannadh,"N. T. Rama Rao Jr., Kajal Aggarwal, Prakash Raj",Action,2015
Paddanandi Premalo Mari,Mahesh Upputuri,"Varun Sandesh, Vithika Sheru",Action,2015
Bandipotu,Mohan Krishna Indraganti,"Allari Naresh, Eesha Rebba, Srinivas Avasarala, Rao Ramesh, Tanikella Bharani",Action-Comedy,2015
Nuvvu Nenu Okatavudaam,P. Narasimha Reddy,"Ranjith Swamy, Sana, Ali, Jaya Prakash Reddy",Romance,2015
Gayakudu,Kamal. G,"Ali Reza, Shriya Sharma, Santosh Pawan, M S Narayana, Sapta Giri",Romance,2015
Bham Bolenath,Karthik Varma Dandu,"Navdeep, Naveen Chandra, Pooja Jhaveri",Drama,2015
Ramleela,Kiran,"Havish, Abijeet, Nanditha Raj",Romantic Entertainer,2015
Surya vs Surya,Karthik Ghattamaneni,"Nikhil Siddharth, Tanikella Bharani, Tridha Choudhary",Romance,2015
Naakaithe Nachindi,Trinadh Kosuru,"Sri Balaji, Soni Charistha, Rishika Jairath, Krishna",Romance,2015
Anandam Malli Modalaindi,Akash,"Jai Akash, Jiya Khan, Alekhya, Thagubothu Ramesh",Romance,2015
Tommy,Raja Vannemreddy,"Rajendra Prasad, Seetha, Deepak, Mumtaj, Suresh, Raghu Babu",Drama,2015
Thappatadugu,Sri Aarun,"Surya Teja, Naveena Jackson, Lakshman, Surabhi",Romance,2015
Calling Bell,Panna Royal,"Ravi Verma, mamatha Rahuth, Vriti Khanna, Kishore, Jeeva, Chanti, Shankar, Venu",Horror – Thriller,2015
Tungabhadra,Srinivas Gogineni,"Adith Arun, Dimple Chopade",Romance,2015
Yevade Subramanyam,Nag Ashwin,"Nani, Vijay Deverakonda, Malavika Nair, Ritu Varma",Adventure,2015
Janda Pai Kapiraju,Samuthirakani,"Nani, Amala Paul, Ragini Dwivedi, Tanikella Bharani",Action-Thriller,2015
Rey,YVS Chowdary,"Sai Dharam Tej, Saiyami Kher, Shraddha Das, Tanikella Bharani",Musical,2015
Jil,Radha Krishna,"Gopichand, Raashi Khanna, Kabir Duhan Singh, Harish Uthaman",Action,2015
Avunu 2,Ravi Babu,"Harshvardhan Rane, Poorna, Ravi Babu, Sanjjanaa, Nikita Thukral",Thriller,2015
S/O Satyamurthy,Trivikram Srinivas,"Allu Arjun, Upendra, Samantha, Nithya Menen, Sneha, Adah Sharma, Prakash Raj, Rajendra Prasad",Family Drama,2015
